trip,price,tripTime,tripTimeUnc,walkTimeStart,walkTimeEnd,taxiWaitTime,busWaitTime,tripTimeRange,numLegs,respID,qID,altID,obsID
Bus|Bus|Taxi,15,60,0.2,10,0,0,0,48 - 72 minutes,3,2456,1,1,14731
Car|Bus,30,30,0.2,5,0,0,10,24 - 36 minutes,2,2456,1,2,14731
Car|Bus,30,30,0.1,5,10,0,0,27 - 33 minutes,2,2456,1,3,14731
Car|Bus|Bus,20,70,0.05,0,0,0,10,66 - 74 minutes,3,2456,2,1,14732
Bus,15,60,0.05,0,0,0,5,57 - 63 minutes,1,2456,2,2,14732
Car,15,60,0.05,0,0,0,5,57 - 63 minutes,1,2456,2,3,14732
Uber/Lyft|Bus,15,50,0.2,5,0,5,0,40 - 60 minutes,2,2456,3,1,14733
Uber/Lyft|Bus|Bus,10,50,0.05,0,10,0,10,48 - 52 minutes,3,2456,3,2,14733
Car|Bus|Uber/Lyft,10,30,0.1,5,0,0,10,27 - 33 minutes,3,2456,3,3,14733
Car|Bus,20,40,0.05,5,0,0,0,38 - 42 minutes,2,2456,4,1,14734
Car|Bus,25,50,0.2,5,0,0,10,40 - 60 minutes,2,2456,4,2,14734
Taxi|Bus|Bus,15,50,0.2,5,5,5,5,40 - 60 minutes,3,2456,4,3,14734
Car|Bus,10,30,0.05,10,5,0,5,28 - 32 minutes,2,2456,5,1,14735
Car|Bus,15,40,0.1,10,10,0,0,36 - 44 minutes,2,2456,5,2,14735
Car|Bus|Bus,15,50,0.1,5,10,0,0,45 - 55 minutes,3,2456,5,3,14735
Bus,10,30,0.2,5,10,0,0,24 - 36 minutes,1,2456,6,1,14736
Taxi|Bus,10,30,0.1,10,0,5,10,27 - 33 minutes,2,2456,6,2,14736
Taxi|Bus,15,50,0.05,5,5,10,5,48 - 52 minutes,2,2456,6,3,14736
Bus|Bus|Taxi,25,50,0.05,10,10,0,0,48 - 52 minutes,3,2457,1,1,14737
Uber/Lyft|Bus|Bus,20,60,0.1,10,10,0,10,54 - 66 minutes,3,2457,1,2,14737
Uber/Lyft|Bus,15,60,0.2,0,5,5,0,48 - 72 minutes,2,2457,1,3,14737
Taxi,15,40,0.2,0,0,10,5,32 - 48 minutes,1,2457,2,1,14738
Car,10,70,0.2,0,0,0,0,56 - 84 minutes,1,2457,2,2,14738
Car|Bus,15,40,0.05,0,0,0,5,38 - 42 minutes,2,2457,2,3,14738
Car,15,50,0.1,0,0,0,0,45 - 55 minutes,1,2457,3,1,14739
Taxi|Bus|Taxi,15,30,0.05,10,0,10,0,28 - 32 minutes,3,2457,3,2,14739
Taxi|Bus,10,70,0.2,0,5,0,0,56 - 84 minutes,2,2457,3,3,14739
Car|Bus|Taxi,30,60,0.05,5,5,10,5,57 - 63 minutes,3,2457,4,1,14740
Car,10,70,0.2,0,0,0,10,56 - 84 minutes,1,2457,4,2,14740
Taxi,25,50,0.2,0,0,5,5,40 - 60 minutes,1,2457,4,3,14740
Bus|Bus,25,30,0.2,5,0,0,10,24 - 36 minutes,2,2457,5,1,14741
Car|Bus|Uber/Lyft,20,60,0.1,0,0,0,10,54 - 66 minutes,3,2457,5,2,14741
Uber/Lyft|Bus,30,40,0.1,0,5,0,10,36 - 44 minutes,2,2457,5,3,14741
Car|Bus,25,50,0.2,0,5,0,0,40 - 60 minutes,2,2457,6,1,14742
Car,25,30,0.05,0,0,0,5,28 - 32 minutes,1,2457,6,2,14742
Car|Bus|Taxi,20,30,0.2,0,0,10,0,24 - 36 minutes,3,2457,6,3,14742
Uber/Lyft|Bus|Uber/Lyft,30,60,0.1,0,5,10,10,54 - 66 minutes,3,2458,1,1,14743
Bus,30,60,0.05,0,10,0,10,57 - 63 minutes,1,2458,1,2,14743
Bus,20,30,0.2,10,5,0,0,24 - 36 minutes,1,2458,1,3,14743
Car|Bus|Uber/Lyft,15,60,0.05,0,5,5,0,57 - 63 minutes,3,2458,2,1,14744
Car|Bus,10,30,0.1,0,10,0,5,27 - 33 minutes,2,2458,2,2,14744
Car|Bus|Bus,25,40,0.05,0,10,0,5,38 - 42 minutes,3,2458,2,3,14744
Bus|Bus,20,40,0.2,0,10,0,10,32 - 48 minutes,2,2458,3,1,14745
Taxi|Bus,15,50,0.05,5,10,10,10,48 - 52 minutes,2,2458,3,2,14745
Bus|Bus|Uber/Lyft,15,60,0.1,10,5,5,10,54 - 66 minutes,3,2458,3,3,14745
Taxi|Bus,30,40,0.1,0,0,0,5,36 - 44 minutes,2,2458,4,1,14746
Taxi|Bus,15,30,0.2,10,0,5,5,24 - 36 minutes,2,2458,4,2,14746
Car|Bus|Taxi,20,70,0.1,10,10,10,0,63 - 77 minutes,3,2458,4,3,14746
Car|Bus|Taxi,30,50,0.05,5,5,5,10,48 - 52 minutes,3,2458,5,1,14747
Car|Bus|Uber/Lyft,30,40,0.2,5,0,10,5,32 - 48 minutes,3,2458,5,2,14747
Taxi|Bus|Bus,25,60,0.1,5,5,10,10,54 - 66 minutes,3,2458,5,3,14747
Car|Bus,10,50,0.05,5,0,0,10,48 - 52 minutes,2,2458,6,1,14748
Car|Bus|Uber/Lyft,25,60,0.1,5,5,0,10,54 - 66 minutes,3,2458,6,2,14748
Taxi|Bus|Bus,10,70,0.1,5,5,0,5,63 - 77 minutes,3,2458,6,3,14748
Taxi,25,30,0.2,0,0,5,0,24 - 36 minutes,1,2459,1,1,14749
Uber/Lyft|Bus,20,30,0.2,0,10,5,5,24 - 36 minutes,2,2459,1,2,14749
Uber/Lyft|Bus,30,40,0.2,10,10,5,5,32 - 48 minutes,2,2459,1,3,14749
Uber/Lyft|Bus,30,70,0.1,5,10,0,0,63 - 77 minutes,2,2459,2,1,14750
Uber/Lyft|Bus,15,60,0.2,0,0,0,10,48 - 72 minutes,2,2459,2,2,14750
Uber/Lyft|Bus,20,50,0.2,10,10,0,10,40 - 60 minutes,2,2459,2,3,14750
Bus|Bus|Taxi,30,40,0.05,0,0,0,5,38 - 42 minutes,3,2459,3,1,14751
Uber/Lyft,15,60,0.2,0,0,5,10,48 - 72 minutes,1,2459,3,2,14751
Bus|Bus|Taxi,15,30,0.05,5,10,10,5,28 - 32 minutes,3,2459,3,3,14751
Car|Bus|Bus,30,30,0.05,0,5,0,5,28 - 32 minutes,3,2459,4,1,14752
Taxi|Bus,30,30,0.1,0,0,10,0,27 - 33 minutes,2,2459,4,2,14752
Uber/Lyft|Bus|Bus,20,30,0.05,10,0,5,5,28 - 32 minutes,3,2459,4,3,14752
Uber/Lyft|Bus,30,60,0.2,0,0,5,10,48 - 72 minutes,2,2459,5,1,14753
Bus,25,30,0.05,0,0,0,0,28 - 32 minutes,1,2459,5,2,14753
Taxi,20,50,0.1,0,0,5,0,45 - 55 minutes,1,2459,5,3,14753
Taxi|Bus,20,30,0.1,10,10,5,10,27 - 33 minutes,2,2459,6,1,14754
Taxi|Bus,25,60,0.2,5,10,10,5,48 - 72 minutes,2,2459,6,2,14754
Bus,15,40,0.05,5,5,0,10,38 - 42 minutes,1,2459,6,3,14754
Car|Bus|Taxi,15,70,0.1,0,5,10,0,63 - 77 minutes,3,2460,1,1,14755
Uber/Lyft|Bus,30,30,0.05,5,0,10,0,28 - 32 minutes,2,2460,1,2,14755
Car,25,30,0.2,0,0,0,10,24 - 36 minutes,1,2460,1,3,14755
Bus|Bus,15,50,0.1,5,0,0,5,45 - 55 minutes,2,2460,2,1,14756
Car|Bus|Uber/Lyft,25,70,0.2,0,10,0,5,56 - 84 minutes,3,2460,2,2,14756
Uber/Lyft|Bus,25,70,0.05,10,10,10,5,66 - 74 minutes,2,2460,2,3,14756
Car|Bus|Taxi,20,30,0.2,0,0,10,10,24 - 36 minutes,3,2460,3,1,14757
Uber/Lyft|Bus|Bus,30,70,0.2,0,5,0,5,56 - 84 minutes,3,2460,3,2,14757
Car,15,50,0.2,0,0,0,10,40 - 60 minutes,1,2460,3,3,14757
Uber/Lyft|Bus|Uber/Lyft,25,60,0.05,0,10,5,5,57 - 63 minutes,3,2460,4,1,14758
Car|Bus,10,30,0.1,0,5,0,5,27 - 33 minutes,2,2460,4,2,14758
Uber/Lyft,20,60,0.05,0,0,0,0,57 - 63 minutes,1,2460,4,3,14758
Uber/Lyft|Bus,20,40,0.2,10,5,0,0,32 - 48 minutes,2,2460,5,1,14759
Taxi|Bus,30,70,0.1,0,10,10,0,63 - 77 minutes,2,2460,5,2,14759
Uber/Lyft|Bus|Bus,20,30,0.1,0,0,5,5,27 - 33 minutes,3,2460,5,3,14759
Uber/Lyft|Bus,20,70,0.2,0,10,0,0,56 - 84 minutes,2,2460,6,1,14760
Car|Bus,25,60,0.1,0,5,0,10,54 - 66 minutes,2,2460,6,2,14760
Uber/Lyft,15,30,0.1,0,0,10,10,27 - 33 minutes,1,2460,6,3,14760
Taxi|Bus|Bus,20,70,0.1,10,5,10,10,63 - 77 minutes,3,2461,1,1,14761
Uber/Lyft|Bus|Uber/Lyft,30,40,0.1,5,10,10,0,36 - 44 minutes,3,2461,1,2,14761
Car|Bus|Taxi,10,30,0.1,10,5,10,5,27 - 33 minutes,3,2461,1,3,14761
Uber/Lyft|Bus,25,30,0.05,0,5,0,10,28 - 32 minutes,2,2461,2,1,14762
Car|Bus,15,30,0.2,10,0,0,5,24 - 36 minutes,2,2461,2,2,14762
Taxi|Bus,10,40,0.2,0,10,0,0,32 - 48 minutes,2,2461,2,3,14762
Car,20,60,0.05,0,0,0,0,57 - 63 minutes,1,2461,3,1,14763
Taxi|Bus,20,60,0.1,10,0,0,10,54 - 66 minutes,2,2461,3,2,14763
Car|Bus,15,60,0.05,5,0,0,5,57 - 63 minutes,2,2461,3,3,14763
Car|Bus,15,50,0.1,10,0,0,10,45 - 55 minutes,2,2461,4,1,14764
Uber/Lyft|Bus|Uber/Lyft,30,70,0.05,5,10,5,0,66 - 74 minutes,3,2461,4,2,14764
Bus,30,30,0.2,5,0,0,5,24 - 36 minutes,1,2461,4,3,14764
Car,20,70,0.05,0,0,0,10,66 - 74 minutes,1,2461,5,1,14765
Car|Bus,25,40,0.05,5,10,0,0,38 - 42 minutes,2,2461,5,2,14765
Bus,10,30,0.05,10,10,0,5,28 - 32 minutes,1,2461,5,3,14765
Bus|Bus|Taxi,30,50,0.2,0,0,10,0,40 - 60 minutes,3,2461,6,1,14766
Car|Bus|Uber/Lyft,30,70,0.1,0,10,0,0,63 - 77 minutes,3,2461,6,2,14766
Car,10,40,0.2,0,0,0,5,32 - 48 minutes,1,2461,6,3,14766
Bus|Bus|Taxi,30,60,0.2,10,0,10,0,48 - 72 minutes,3,2462,1,1,14767
Taxi|Bus,30,70,0.1,10,10,0,10,63 - 77 minutes,2,2462,1,2,14767
Car|Bus|Uber/Lyft,10,30,0.05,5,10,10,0,28 - 32 minutes,3,2462,1,3,14767
Car|Bus,10,30,0.1,0,0,0,10,27 - 33 minutes,2,2462,2,1,14768
Car|Bus|Uber/Lyft,20,30,0.1,10,0,10,10,27 - 33 minutes,3,2462,2,2,14768
Taxi,15,60,0.05,0,0,5,5,57 - 63 minutes,1,2462,2,3,14768
Car|Bus|Bus,15,60,0.2,0,10,0,0,48 - 72 minutes,3,2462,3,1,14769
Bus,10,60,0.1,0,5,0,0,54 - 66 minutes,1,2462,3,2,14769
Uber/Lyft,25,50,0.2,0,0,5,10,40 - 60 minutes,1,2462,3,3,14769
Taxi|Bus,20,50,0.05,0,0,0,5,48 - 52 minutes,2,2462,4,1,14770
Taxi,15,60,0.1,0,0,10,5,54 - 66 minutes,1,2462,4,2,14770
Taxi|Bus,20,70,0.05,5,5,5,10,66 - 74 minutes,2,2462,4,3,14770
Uber/Lyft|Bus,20,70,0.05,0,5,0,10,66 - 74 minutes,2,2462,5,1,14771
Taxi|Bus,20,40,0.2,0,0,0,10,32 - 48 minutes,2,2462,5,2,14771
Uber/Lyft,20,50,0.05,0,0,10,0,48 - 52 minutes,1,2462,5,3,14771
Uber/Lyft|Bus,10,60,0.05,5,5,10,10,57 - 63 minutes,2,2462,6,1,14772
Uber/Lyft|Bus,30,60,0.05,5,5,0,0,57 - 63 minutes,2,2462,6,2,14772
Uber/Lyft|Bus|Uber/Lyft,25,30,0.2,5,5,0,0,24 - 36 minutes,3,2462,6,3,14772
Car|Bus|Uber/Lyft,30,50,0.1,10,0,10,0,45 - 55 minutes,3,2463,1,1,14773
Uber/Lyft|Bus,10,30,0.05,0,0,0,0,28 - 32 minutes,2,2463,1,2,14773
Taxi,20,70,0.2,0,0,10,10,56 - 84 minutes,1,2463,1,3,14773
Car|Bus|Uber/Lyft,10,50,0.05,5,5,0,10,48 - 52 minutes,3,2463,2,1,14774
Car|Bus|Uber/Lyft,30,40,0.2,0,0,10,0,32 - 48 minutes,3,2463,2,2,14774
Car|Bus,25,70,0.2,5,5,0,10,56 - 84 minutes,2,2463,2,3,14774
Car|Bus|Uber/Lyft,20,60,0.05,5,10,0,10,57 - 63 minutes,3,2463,3,1,14775
Bus|Bus|Uber/Lyft,10,60,0.1,10,5,10,10,54 - 66 minutes,3,2463,3,2,14775
Car|Bus,30,70,0.2,10,0,0,5,56 - 84 minutes,2,2463,3,3,14775
Taxi|Bus,20,40,0.2,10,10,10,0,32 - 48 minutes,2,2463,4,1,14776
Taxi|Bus|Taxi,15,30,0.1,0,0,0,0,27 - 33 minutes,3,2463,4,2,14776
Car,15,50,0.1,0,0,0,5,45 - 55 minutes,1,2463,4,3,14776
Uber/Lyft|Bus,15,30,0.1,0,0,0,10,27 - 33 minutes,2,2463,5,1,14777
Uber/Lyft|Bus,20,40,0.2,5,0,0,10,32 - 48 minutes,2,2463,5,2,14777
Car,15,40,0.05,0,0,0,10,38 - 42 minutes,1,2463,5,3,14777
Uber/Lyft,10,30,0.05,0,0,5,5,28 - 32 minutes,1,2463,6,1,14778
Taxi|Bus|Taxi,20,60,0.1,0,10,0,10,54 - 66 minutes,3,2463,6,2,14778
Taxi|Bus,30,30,0.1,5,5,10,5,27 - 33 minutes,2,2463,6,3,14778
Car|Bus|Taxi,30,70,0.1,10,0,5,0,63 - 77 minutes,3,2464,1,1,14779
Car,10,60,0.2,0,0,0,0,48 - 72 minutes,1,2464,1,2,14779
Car|Bus|Uber/Lyft,20,50,0.2,10,0,0,5,40 - 60 minutes,3,2464,1,3,14779
Car,10,30,0.2,0,0,0,10,24 - 36 minutes,1,2464,2,1,14780
Taxi|Bus|Taxi,20,30,0.1,5,5,10,5,27 - 33 minutes,3,2464,2,2,14780
Taxi|Bus|Bus,30,70,0.1,5,5,10,0,63 - 77 minutes,3,2464,2,3,14780
Car,10,70,0.1,0,0,0,0,63 - 77 minutes,1,2464,3,1,14781
Bus|Bus|Taxi,30,60,0.05,10,10,0,5,57 - 63 minutes,3,2464,3,2,14781
Car|Bus|Bus,20,30,0.2,0,10,0,0,24 - 36 minutes,3,2464,3,3,14781
Car,10,60,0.05,0,0,0,5,57 - 63 minutes,1,2464,4,1,14782
Car|Bus|Uber/Lyft,15,60,0.1,10,10,0,10,54 - 66 minutes,3,2464,4,2,14782
Taxi,10,70,0.1,0,0,10,0,63 - 77 minutes,1,2464,4,3,14782
Bus,25,30,0.2,5,0,0,5,24 - 36 minutes,1,2464,5,1,14783
Car,25,50,0.1,0,0,0,0,45 - 55 minutes,1,2464,5,2,14783
Car,15,50,0.2,0,0,0,10,40 - 60 minutes,1,2464,5,3,14783
Car,20,30,0.05,0,0,0,10,28 - 32 minutes,1,2464,6,1,14784
Taxi|Bus,30,70,0.05,0,5,5,10,66 - 74 minutes,2,2464,6,2,14784
Taxi|Bus,15,30,0.1,5,5,0,10,27 - 33 minutes,2,2464,6,3,14784
Car|Bus|Uber/Lyft,20,50,0.2,5,10,10,0,40 - 60 minutes,3,2465,1,1,14785
Taxi|Bus,25,40,0.2,0,0,0,10,32 - 48 minutes,2,2465,1,2,14785
Uber/Lyft|Bus,30,70,0.2,5,0,10,10,56 - 84 minutes,2,2465,1,3,14785
Uber/Lyft,25,30,0.2,0,0,0,5,24 - 36 minutes,1,2465,2,1,14786
Uber/Lyft|Bus|Bus,20,30,0.2,0,10,0,5,24 - 36 minutes,3,2465,2,2,14786
Uber/Lyft|Bus,15,50,0.05,0,0,10,5,48 - 52 minutes,2,2465,2,3,14786
Uber/Lyft|Bus,10,50,0.1,10,0,5,0,45 - 55 minutes,2,2465,3,1,14787
Taxi,25,70,0.2,0,0,0,5,56 - 84 minutes,1,2465,3,2,14787
Taxi|Bus,20,50,0.05,5,0,10,10,48 - 52 minutes,2,2465,3,3,14787
Car|Bus,20,30,0.05,10,10,0,0,28 - 32 minutes,2,2465,4,1,14788
Taxi,10,70,0.1,0,0,0,5,63 - 77 minutes,1,2465,4,2,14788
Car|Bus|Taxi,25,30,0.1,5,10,5,10,27 - 33 minutes,3,2465,4,3,14788
Car,20,50,0.1,0,0,0,0,45 - 55 minutes,1,2465,5,1,14789
Bus|Bus|Taxi,10,70,0.2,0,10,0,5,56 - 84 minutes,3,2465,5,2,14789
Car|Bus,30,70,0.1,5,0,0,10,63 - 77 minutes,2,2465,5,3,14789
Car|Bus,25,50,0.2,10,10,0,5,40 - 60 minutes,2,2465,6,1,14790
Car,20,40,0.1,0,0,0,10,36 - 44 minutes,1,2465,6,2,14790
Taxi|Bus|Bus,25,50,0.05,0,10,5,0,48 - 52 minutes,3,2465,6,3,14790
Uber/Lyft,15,30,0.2,0,0,10,5,24 - 36 minutes,1,2466,1,1,14791
Taxi|Bus,15,50,0.1,5,10,0,0,45 - 55 minutes,2,2466,1,2,14791
Car|Bus|Uber/Lyft,15,40,0.05,0,0,10,10,38 - 42 minutes,3,2466,1,3,14791
Car|Bus|Uber/Lyft,25,30,0.05,0,0,5,5,28 - 32 minutes,3,2466,2,1,14792
Uber/Lyft|Bus,25,30,0.05,0,5,0,0,28 - 32 minutes,2,2466,2,2,14792
Car,30,40,0.2,0,0,0,5,32 - 48 minutes,1,2466,2,3,14792
Car|Bus|Taxi,25,30,0.05,10,0,0,10,28 - 32 minutes,3,2466,3,1,14793
Car|Bus,15,50,0.1,5,10,0,0,45 - 55 minutes,2,2466,3,2,14793
Uber/Lyft|Bus|Bus,30,40,0.2,10,10,5,5,32 - 48 minutes,3,2466,3,3,14793
Car|Bus,10,50,0.1,0,10,0,0,45 - 55 minutes,2,2466,4,1,14794
Uber/Lyft|Bus,30,70,0.1,5,10,0,10,63 - 77 minutes,2,2466,4,2,14794
Uber/Lyft|Bus|Uber/Lyft,30,30,0.1,5,0,5,5,27 - 33 minutes,3,2466,4,3,14794
Car|Bus,15,60,0.05,10,10,0,5,57 - 63 minutes,2,2466,5,1,14795
Car,30,40,0.05,0,0,0,5,38 - 42 minutes,1,2466,5,2,14795
Taxi|Bus|Taxi,30,30,0.2,5,10,10,10,24 - 36 minutes,3,2466,5,3,14795
Car|Bus|Taxi,15,50,0.05,5,10,10,5,48 - 52 minutes,3,2466,6,1,14796
Bus|Bus,15,70,0.2,0,0,0,10,56 - 84 minutes,2,2466,6,2,14796
Bus|Bus|Taxi,10,40,0.05,0,0,0,10,38 - 42 minutes,3,2466,6,3,14796
Car|Bus|Taxi,10,40,0.05,10,10,5,10,38 - 42 minutes,3,2467,1,1,14797
Bus,10,30,0.1,0,10,0,5,27 - 33 minutes,1,2467,1,2,14797
Bus|Bus|Taxi,30,50,0.2,0,0,5,0,40 - 60 minutes,3,2467,1,3,14797
Taxi|Bus,20,60,0.2,0,0,5,5,48 - 72 minutes,2,2467,2,1,14798
Taxi|Bus,10,70,0.05,5,0,5,5,66 - 74 minutes,2,2467,2,2,14798
Car|Bus,20,70,0.1,0,5,0,10,63 - 77 minutes,2,2467,2,3,14798
Uber/Lyft|Bus|Bus,30,40,0.2,0,0,0,5,32 - 48 minutes,3,2467,3,1,14799
Bus,30,70,0.2,5,5,0,10,56 - 84 minutes,1,2467,3,2,14799
Uber/Lyft,15,70,0.2,0,0,5,0,56 - 84 minutes,1,2467,3,3,14799
Bus|Bus|Uber/Lyft,15,70,0.1,0,5,5,5,63 - 77 minutes,3,2467,4,1,14800
Car|Bus,20,70,0.1,0,10,0,5,63 - 77 minutes,2,2467,4,2,14800
Car,15,30,0.05,0,0,0,0,28 - 32 minutes,1,2467,4,3,14800
Car|Bus|Taxi,10,30,0.05,5,0,10,10,28 - 32 minutes,3,2467,5,1,14801
Car|Bus,15,70,0.2,0,0,0,5,56 - 84 minutes,2,2467,5,2,14801
Uber/Lyft|Bus,20,60,0.05,0,10,5,0,57 - 63 minutes,2,2467,5,3,14801
Car|Bus,10,50,0.05,0,10,0,10,48 - 52 minutes,2,2467,6,1,14802
Taxi,15,40,0.1,0,0,0,0,36 - 44 minutes,1,2467,6,2,14802
Car,25,70,0.2,0,0,0,5,56 - 84 minutes,1,2467,6,3,14802
Car|Bus,15,50,0.05,0,10,0,5,48 - 52 minutes,2,2468,1,1,14803
Bus,20,70,0.05,5,10,0,10,66 - 74 minutes,1,2468,1,2,14803
Car|Bus,30,60,0.2,0,10,0,0,48 - 72 minutes,2,2468,1,3,14803
Taxi|Bus|Bus,20,60,0.1,0,10,10,0,54 - 66 minutes,3,2468,2,1,14804
Car,25,30,0.1,0,0,0,10,27 - 33 minutes,1,2468,2,2,14804
Car|Bus,10,30,0.05,5,5,0,10,28 - 32 minutes,2,2468,2,3,14804
Uber/Lyft|Bus,30,40,0.2,5,5,0,0,32 - 48 minutes,2,2468,3,1,14805
Taxi|Bus,15,30,0.2,10,0,0,0,24 - 36 minutes,2,2468,3,2,14805
Car|Bus,20,60,0.2,5,10,0,10,48 - 72 minutes,2,2468,3,3,14805
Taxi|Bus,15,30,0.05,0,5,10,0,28 - 32 minutes,2,2468,4,1,14806
Car|Bus|Taxi,25,60,0.2,0,10,0,0,48 - 72 minutes,3,2468,4,2,14806
Car|Bus|Uber/Lyft,10,40,0.2,0,10,10,10,32 - 48 minutes,3,2468,4,3,14806
Taxi|Bus,30,40,0.05,10,5,5,5,38 - 42 minutes,2,2468,5,1,14807
Car|Bus,20,30,0.05,10,5,0,0,28 - 32 minutes,2,2468,5,2,14807
Uber/Lyft|Bus,30,50,0.1,5,5,0,10,45 - 55 minutes,2,2468,5,3,14807
Car|Bus,20,70,0.1,0,10,0,5,63 - 77 minutes,2,2468,6,1,14808
Car|Bus|Bus,10,50,0.05,10,0,0,10,48 - 52 minutes,3,2468,6,2,14808
Taxi|Bus|Bus,30,30,0.2,5,0,10,5,24 - 36 minutes,3,2468,6,3,14808
Car|Bus,15,70,0.2,5,10,0,5,56 - 84 minutes,2,2469,1,1,14809
Uber/Lyft|Bus,30,40,0.05,0,5,0,5,38 - 42 minutes,2,2469,1,2,14809
Bus|Bus|Uber/Lyft,15,50,0.05,0,0,10,0,48 - 52 minutes,3,2469,1,3,14809
Car|Bus|Uber/Lyft,25,30,0.1,0,5,0,10,27 - 33 minutes,3,2469,2,1,14810
Bus,25,70,0.1,0,0,0,5,63 - 77 minutes,1,2469,2,2,14810
Uber/Lyft|Bus,10,70,0.1,5,0,5,5,63 - 77 minutes,2,2469,2,3,14810
Uber/Lyft,25,70,0.1,0,0,10,5,63 - 77 minutes,1,2469,3,1,14811
Taxi|Bus|Taxi,20,60,0.1,5,5,10,5,54 - 66 minutes,3,2469,3,2,14811
Taxi,25,50,0.05,0,0,5,0,48 - 52 minutes,1,2469,3,3,14811
Taxi,10,30,0.05,0,0,10,5,28 - 32 minutes,1,2469,4,1,14812
Car|Bus,20,60,0.1,10,5,0,10,54 - 66 minutes,2,2469,4,2,14812
Taxi|Bus|Bus,30,60,0.2,5,0,5,10,48 - 72 minutes,3,2469,4,3,14812
Car|Bus|Bus,25,50,0.1,10,5,0,5,45 - 55 minutes,3,2469,5,1,14813
Car|Bus,25,60,0.05,0,10,0,0,57 - 63 minutes,2,2469,5,2,14813
Uber/Lyft|Bus,15,40,0.05,5,5,5,10,38 - 42 minutes,2,2469,5,3,14813
Car|Bus,25,40,0.2,10,0,0,10,32 - 48 minutes,2,2469,6,1,14814
Bus,10,40,0.1,0,0,0,5,36 - 44 minutes,1,2469,6,2,14814
Car|Bus|Uber/Lyft,30,70,0.1,0,5,0,0,63 - 77 minutes,3,2469,6,3,14814
Uber/Lyft|Bus,25,60,0.2,10,0,5,5,48 - 72 minutes,2,2470,1,1,14815
Taxi|Bus,15,40,0.05,10,10,5,10,38 - 42 minutes,2,2470,1,2,14815
Car|Bus|Uber/Lyft,15,50,0.1,5,0,0,0,45 - 55 minutes,3,2470,1,3,14815
Bus,25,40,0.05,5,10,0,5,38 - 42 minutes,1,2470,2,1,14816
Car|Bus|Uber/Lyft,15,30,0.1,5,0,10,10,27 - 33 minutes,3,2470,2,2,14816
Bus,30,50,0.05,10,0,0,5,48 - 52 minutes,1,2470,2,3,14816
Bus|Bus|Taxi,20,40,0.1,5,10,10,0,36 - 44 minutes,3,2470,3,1,14817
Car|Bus,20,40,0.1,0,10,0,0,36 - 44 minutes,2,2470,3,2,14817
Uber/Lyft|Bus,30,60,0.2,5,0,5,0,48 - 72 minutes,2,2470,3,3,14817
Car|Bus|Taxi,25,50,0.1,10,0,10,0,45 - 55 minutes,3,2470,4,1,14818
Car|Bus,30,70,0.1,0,10,0,5,63 - 77 minutes,2,2470,4,2,14818
Uber/Lyft|Bus|Bus,25,60,0.1,10,10,5,0,54 - 66 minutes,3,2470,4,3,14818
Bus,25,70,0.1,0,5,0,10,63 - 77 minutes,1,2470,5,1,14819
Bus,20,60,0.1,10,10,0,0,54 - 66 minutes,1,2470,5,2,14819
Car|Bus|Taxi,15,50,0.05,0,0,5,10,48 - 52 minutes,3,2470,5,3,14819
Car|Bus|Uber/Lyft,15,60,0.1,0,0,0,0,54 - 66 minutes,3,2470,6,1,14820
Taxi|Bus|Taxi,10,50,0.05,5,5,10,10,48 - 52 minutes,3,2470,6,2,14820
Bus,20,50,0.1,0,10,0,0,45 - 55 minutes,1,2470,6,3,14820
Uber/Lyft|Bus|Bus,20,40,0.05,5,5,0,0,38 - 42 minutes,3,2471,1,1,14821
Taxi|Bus,20,60,0.1,10,0,0,5,54 - 66 minutes,2,2471,1,2,14821
Taxi|Bus|Taxi,20,40,0.2,5,0,10,10,32 - 48 minutes,3,2471,1,3,14821
Car,30,30,0.2,0,0,0,5,24 - 36 minutes,1,2471,2,1,14822
Taxi|Bus|Bus,20,70,0.05,5,10,5,5,66 - 74 minutes,3,2471,2,2,14822
Car|Bus|Uber/Lyft,20,50,0.2,5,0,10,5,40 - 60 minutes,3,2471,2,3,14822
Car|Bus,25,40,0.1,5,10,0,5,36 - 44 minutes,2,2471,3,1,14823
Bus|Bus|Uber/Lyft,30,60,0.1,10,10,0,0,54 - 66 minutes,3,2471,3,2,14823
Car|Bus,20,60,0.05,5,5,0,10,57 - 63 minutes,2,2471,3,3,14823
Taxi,15,40,0.05,0,0,5,5,38 - 42 minutes,1,2471,4,1,14824
Car|Bus,25,50,0.1,5,5,0,10,45 - 55 minutes,2,2471,4,2,14824
Bus|Bus,25,50,0.2,10,0,0,0,40 - 60 minutes,2,2471,4,3,14824
Car|Bus,15,70,0.05,0,10,0,5,66 - 74 minutes,2,2471,5,1,14825
Car|Bus|Uber/Lyft,25,70,0.05,10,0,0,0,66 - 74 minutes,3,2471,5,2,14825
Bus,30,60,0.1,0,10,0,5,54 - 66 minutes,1,2471,5,3,14825
Uber/Lyft|Bus,20,30,0.2,5,5,10,0,24 - 36 minutes,2,2471,6,1,14826
Uber/Lyft|Bus|Uber/Lyft,15,70,0.2,5,10,10,5,56 - 84 minutes,3,2471,6,2,14826
Uber/Lyft|Bus,25,30,0.1,5,10,5,0,27 - 33 minutes,2,2471,6,3,14826
Bus,10,30,0.2,0,5,0,0,24 - 36 minutes,1,2472,1,1,14827
