trip,price,tripTime,tripTimeUnc,walkTimeStart,walkTimeEnd,taxiWaitTime,busWaitTime,tripTimeRange,respID,qID,altID,obsID
Uber/Lyft | Bus | Uber/Lyft,10,30,0.1,10,5,5,10,27 - 33 minutes,2882,2,2,17288
Bus | Bus | Uber/Lyft,15,60,0.2,5,0,5,5,48 - 72 minutes,2882,2,3,17288
Car | Bus,25,30,0.2,0,0,10,5,24 - 36 minutes,2882,3,1,17289
Uber/Lyft | Bus | Taxi,15,40,0.05,0,0,10,10,38 - 42 minutes,2882,3,2,17289
Uber/Lyft,25,50,0.05,10,5,10,10,48 - 52 minutes,2882,3,3,17289
Car | Bus | Bus,25,40,0.1,0,0,5,10,36 - 44 minutes,2882,4,1,17290
Uber/Lyft | Bus,15,30,0.05,5,0,10,5,28 - 32 minutes,2882,4,2,17290
Uber/Lyft | Bus | Uber/Lyft,20,30,0.2,5,0,5,10,24 - 36 minutes,2882,4,3,17290
Uber/Lyft | Bus | Uber/Lyft,20,40,0.2,5,5,5,5,32 - 48 minutes,2882,5,1,17291
Uber/Lyft | Bus | Taxi,25,40,0.1,10,5,5,10,36 - 44 minutes,2882,5,2,17291
Car | Bus,30,30,0.05,5,5,10,5,28 - 32 minutes,2882,5,3,17291
Uber/Lyft | Bus | Taxi,30,50,0.2,10,10,5,5,40 - 60 minutes,2882,6,1,17292
Taxi,30,50,0.05,10,0,5,5,48 - 52 minutes,2882,6,2,17292
Bus,20,30,0.2,5,0,10,5,24 - 36 minutes,2882,6,3,17292
Bus | Bus,10,50,0.2,10,10,5,5,40 - 60 minutes,2883,1,1,17293
Car | Bus | Bus,30,50,0.1,0,10,5,5,45 - 55 minutes,2883,1,2,17293
Taxi | Bus,30,30,0.05,10,10,5,5,28 - 32 minutes,2883,1,3,17293
Car,10,30,0.1,10,10,10,5,27 - 33 minutes,2883,2,1,17294
Taxi | Bus,30,40,0.2,0,0,5,10,32 - 48 minutes,2883,2,2,17294
Car | Bus | Uber/Lyft,15,60,0.2,0,5,10,5,48 - 72 minutes,2883,2,3,17294
Taxi | Bus | Uber/Lyft,25,40,0.05,10,5,10,10,38 - 42 minutes,2883,3,1,17295
Uber/Lyft | Bus | Taxi,30,40,0.05,0,0,5,10,38 - 42 minutes,2883,3,2,17295
Bus,20,30,0.05,10,10,10,5,28 - 32 minutes,2883,3,3,17295
Uber/Lyft | Bus | Bus,10,40,0.1,0,10,5,5,36 - 44 minutes,2883,4,1,17296
Bus,30,70,0.2,0,10,10,10,56 - 84 minutes,2883,4,2,17296
Bus | Bus,25,30,0.2,0,10,10,5,24 - 36 minutes,2883,4,3,17296
Taxi | Bus | Bus,20,50,0.1,0,10,10,5,45 - 55 minutes,2883,5,1,17297
Taxi | Bus | Taxi,25,50,0.1,0,5,5,5,45 - 55 minutes,2883,5,2,17297
Uber/Lyft | Bus | Bus,25,30,0.2,0,0,5,10,24 - 36 minutes,2883,5,3,17297
Uber/Lyft,30,30,0.05,0,0,10,5,28 - 32 minutes,2883,6,1,17298
Bus | Bus | Taxi,20,30,0.1,5,0,10,10,27 - 33 minutes,2883,6,2,17298
Taxi | Bus | Taxi,15,40,0.1,0,10,5,10,36 - 44 minutes,2883,6,3,17298
Bus | Bus | Bus,15,50,0.05,5,10,10,10,48 - 52 minutes,2884,1,1,17299
Taxi | Bus,30,30,0.05,5,0,10,10,28 - 32 minutes,2884,1,2,17299
Car | Bus | Uber/Lyft,30,50,0.2,10,0,5,10,40 - 60 minutes,2884,1,3,17299
Car | Bus | Uber/Lyft,10,50,0.05,0,10,10,5,48 - 52 minutes,2884,2,1,17300
Taxi,20,40,0.1,0,5,5,10,36 - 44 minutes,2884,2,2,17300
Bus | Bus | Bus,20,40,0.1,10,5,10,10,36 - 44 minutes,2884,2,3,17300
Car,10,60,0.05,10,10,10,5,57 - 63 minutes,2884,3,1,17301
Taxi,20,60,0.1,10,0,10,10,54 - 66 minutes,2884,3,2,17301
Taxi | Bus,30,50,0.2,10,0,5,5,40 - 60 minutes,2884,3,3,17301
Car | Bus | Bus,20,30,0.1,5,10,10,5,27 - 33 minutes,2884,4,1,17302
Bus | Bus | Uber/Lyft,30,30,0.1,0,10,5,10,27 - 33 minutes,2884,4,2,17302
Uber/Lyft,30,70,0.1,5,5,10,5,63 - 77 minutes,2884,4,3,17302
Taxi | Bus | Uber/Lyft,30,70,0.1,0,0,5,10,63 - 77 minutes,2884,5,1,17303
Bus,15,30,0.05,5,10,10,5,28 - 32 minutes,2884,5,2,17303
Car | Bus,20,40,0.05,0,5,5,5,38 - 42 minutes,2884,5,3,17303
Car | Bus | Taxi,25,70,0.1,5,10,5,5,63 - 77 minutes,2884,6,1,17304
Car | Bus | Uber/Lyft,20,30,0.05,10,5,10,10,28 - 32 minutes,2884,6,2,17304
Car | Bus | Uber/Lyft,20,70,0.1,0,10,5,10,63 - 77 minutes,2884,6,3,17304
Bus | Bus,20,50,0.05,0,0,10,10,48 - 52 minutes,2885,1,1,17305
Car | Bus,10,50,0.1,5,0,5,10,45 - 55 minutes,2885,1,2,17305
Car | Bus | Taxi,30,50,0.1,0,5,5,10,45 - 55 minutes,2885,1,3,17305
Uber/Lyft | Bus,15,60,0.05,0,10,10,10,57 - 63 minutes,2885,2,1,17306
Car | Bus,25,30,0.2,5,10,5,5,24 - 36 minutes,2885,2,2,17306
Bus | Bus | Taxi,15,40,0.05,5,5,10,5,38 - 42 minutes,2885,2,3,17306
Uber/Lyft | Bus,20,50,0.1,10,5,5,5,45 - 55 minutes,2885,3,1,17307
Bus | Bus | Bus,20,30,0.05,5,10,10,5,28 - 32 minutes,2885,3,2,17307
Uber/Lyft | Bus,20,40,0.05,5,0,5,5,38 - 42 minutes,2885,3,3,17307
Bus | Bus | Taxi,25,60,0.2,5,10,10,10,48 - 72 minutes,2885,4,1,17308
Car | Bus,25,30,0.05,0,10,10,5,28 - 32 minutes,2885,4,2,17308
Taxi | Bus | Bus,25,50,0.1,5,10,10,5,45 - 55 minutes,2885,4,3,17308
Uber/Lyft | Bus | Uber/Lyft,20,40,0.2,5,0,5,5,32 - 48 minutes,2885,5,1,17309
Bus | Bus | Taxi,20,40,0.1,0,0,5,10,36 - 44 minutes,2885,5,2,17309
Car | Bus | Taxi,15,60,0.1,10,10,10,10,54 - 66 minutes,2885,5,3,17309
Uber/Lyft | Bus | Taxi,20,60,0.2,0,0,10,10,48 - 72 minutes,2885,6,1,17310
Bus | Bus,25,70,0.2,10,0,10,5,56 - 84 minutes,2885,6,2,17310
Bus,25,40,0.1,10,10,5,10,36 - 44 minutes,2885,6,3,17310
Uber/Lyft | Bus | Uber/Lyft,20,60,0.1,5,0,5,10,54 - 66 minutes,2886,1,1,17311
Car | Bus | Uber/Lyft,15,70,0.2,0,10,5,5,56 - 84 minutes,2886,1,2,17311
Taxi | Bus | Taxi,15,70,0.2,10,0,10,5,56 - 84 minutes,2886,1,3,17311
Taxi | Bus,15,30,0.1,5,5,5,5,27 - 33 minutes,2886,2,1,17312
Bus | Bus | Taxi,20,40,0.2,0,0,10,10,32 - 48 minutes,2886,2,2,17312
Bus | Bus,30,40,0.05,0,0,10,10,38 - 42 minutes,2886,2,3,17312
Car,30,30,0.1,5,0,5,10,27 - 33 minutes,2886,3,1,17313
Taxi | Bus | Bus,15,50,0.2,10,10,5,10,40 - 60 minutes,2886,3,2,17313
Uber/Lyft | Bus | Taxi,25,40,0.2,5,0,5,10,32 - 48 minutes,2886,3,3,17313
Taxi | Bus | Taxi,20,70,0.05,0,0,10,5,66 - 74 minutes,2886,4,1,17314
Car | Bus | Taxi,20,50,0.1,5,5,10,5,45 - 55 minutes,2886,4,2,17314
Bus,30,50,0.1,5,10,5,5,45 - 55 minutes,2886,4,3,17314
Taxi | Bus | Bus,20,50,0.1,0,0,5,5,45 - 55 minutes,2886,5,1,17315
Uber/Lyft | Bus,25,30,0.05,0,0,5,5,28 - 32 minutes,2886,5,2,17315
Uber/Lyft | Bus | Bus,20,40,0.05,5,0,5,5,38 - 42 minutes,2886,5,3,17315
Bus | Bus | Uber/Lyft,20,30,0.1,0,5,10,10,27 - 33 minutes,2886,6,1,17316
Bus | Bus,25,70,0.2,0,5,10,10,56 - 84 minutes,2886,6,2,17316
Car | Bus | Uber/Lyft,30,60,0.1,10,0,5,5,54 - 66 minutes,2886,6,3,17316
Bus,15,30,0.2,10,10,5,10,24 - 36 minutes,2887,1,1,17317
Uber/Lyft | Bus,15,40,0.2,10,0,10,10,32 - 48 minutes,2887,1,2,17317
Bus | Bus | Taxi,10,40,0.05,5,5,5,5,38 - 42 minutes,2887,1,3,17317
Uber/Lyft | Bus | Uber/Lyft,25,40,0.05,0,10,5,5,38 - 42 minutes,2887,2,1,17318
Bus | Bus,15,40,0.2,0,10,10,5,32 - 48 minutes,2887,2,2,17318
Car | Bus,15,60,0.1,5,0,10,10,54 - 66 minutes,2887,2,3,17318
Car | Bus | Bus,20,30,0.2,0,10,5,10,24 - 36 minutes,2887,3,1,17319
Car | Bus,15,70,0.05,0,0,5,5,66 - 74 minutes,2887,3,2,17319
Bus | Bus | Bus,10,50,0.05,5,10,10,10,48 - 52 minutes,2887,3,3,17319
Bus | Bus,30,60,0.05,10,10,5,10,57 - 63 minutes,2887,4,1,17320
Car | Bus | Bus,10,40,0.2,0,10,10,10,32 - 48 minutes,2887,4,2,17320
Taxi,30,70,0.05,0,10,10,10,66 - 74 minutes,2887,4,3,17320
Car,30,60,0.2,0,10,5,10,48 - 72 minutes,2887,5,1,17321
Uber/Lyft | Bus | Uber/Lyft,20,70,0.05,5,5,5,5,66 - 74 minutes,2887,5,2,17321
Bus | Bus | Uber/Lyft,15,30,0.2,5,0,5,10,24 - 36 minutes,2887,5,3,17321
Uber/Lyft | Bus,30,60,0.2,0,5,10,5,48 - 72 minutes,2887,6,1,17322
Bus | Bus | Taxi,25,70,0.1,10,0,10,5,63 - 77 minutes,2887,6,2,17322
Uber/Lyft | Bus | Taxi,10,50,0.05,0,5,5,5,48 - 52 minutes,2887,6,3,17322
Bus | Bus | Uber/Lyft,30,30,0.1,5,10,5,10,27 - 33 minutes,2888,1,1,17323
Uber/Lyft | Bus | Bus,15,50,0.1,0,10,10,5,45 - 55 minutes,2888,1,2,17323
Taxi,10,30,0.05,0,10,10,5,28 - 32 minutes,2888,1,3,17323
Uber/Lyft | Bus | Uber/Lyft,15,50,0.2,5,5,5,5,40 - 60 minutes,2888,2,1,17324
Taxi | Bus | Taxi,10,40,0.1,5,5,5,5,36 - 44 minutes,2888,2,2,17324
Bus,20,40,0.05,0,5,10,10,38 - 42 minutes,2888,2,3,17324
Uber/Lyft | Bus,10,60,0.2,10,10,10,10,48 - 72 minutes,2888,3,1,17325
Taxi | Bus | Bus,10,70,0.05,0,5,10,10,66 - 74 minutes,2888,3,2,17325
Bus | Bus | Uber/Lyft,25,70,0.1,10,10,10,10,63 - 77 minutes,2888,3,3,17325
Taxi | Bus,30,30,0.05,5,5,10,10,28 - 32 minutes,2888,4,1,17326
Taxi | Bus | Uber/Lyft,15,40,0.05,0,10,10,10,38 - 42 minutes,2888,4,2,17326
Taxi | Bus,10,70,0.1,10,5,5,10,63 - 77 minutes,2888,4,3,17326
Taxi | Bus | Taxi,25,70,0.05,10,10,5,10,66 - 74 minutes,2888,5,1,17327
Bus | Bus | Taxi,30,40,0.1,10,5,10,10,36 - 44 minutes,2888,5,2,17327
Car | Bus | Taxi,15,50,0.05,0,10,10,5,48 - 52 minutes,2888,5,3,17327
Taxi | Bus,20,60,0.05,10,10,10,5,57 - 63 minutes,2888,6,1,17328
Car | Bus | Bus,30,60,0.05,10,5,5,5,57 - 63 minutes,2888,6,2,17328
Car | Bus | Bus,10,40,0.05,0,10,10,5,38 - 42 minutes,2888,6,3,17328
Taxi | Bus | Uber/Lyft,20,60,0.1,10,10,10,5,54 - 66 minutes,2889,1,1,17329
Taxi | Bus | Taxi,25,30,0.2,5,10,5,5,24 - 36 minutes,2889,1,2,17329
Car | Bus | Uber/Lyft,15,40,0.05,5,5,10,5,38 - 42 minutes,2889,1,3,17329
Taxi | Bus | Taxi,15,70,0.05,5,10,5,5,66 - 74 minutes,2889,2,1,17330
Car | Bus | Taxi,30,60,0.2,0,5,5,5,48 - 72 minutes,2889,2,2,17330
Taxi,20,70,0.05,0,10,5,5,66 - 74 minutes,2889,2,3,17330
Bus,15,40,0.1,10,10,10,10,36 - 44 minutes,2889,3,1,17331
Car | Bus | Bus,25,70,0.2,10,0,5,10,56 - 84 minutes,2889,3,2,17331
Bus,10,40,0.1,5,5,10,10,36 - 44 minutes,2889,3,3,17331
Uber/Lyft | Bus | Bus,25,50,0.1,0,0,10,5,45 - 55 minutes,2889,4,1,17332
Car | Bus,30,60,0.1,0,5,5,10,54 - 66 minutes,2889,4,2,17332
Taxi | Bus | Uber/Lyft,10,40,0.05,5,5,5,10,38 - 42 minutes,2889,4,3,17332
Bus | Bus | Bus,30,70,0.2,5,0,5,10,56 - 84 minutes,2889,5,1,17333
Uber/Lyft | Bus | Bus,10,60,0.1,0,0,10,5,54 - 66 minutes,2889,5,2,17333
Car | Bus | Taxi,15,70,0.05,5,0,5,10,66 - 74 minutes,2889,5,3,17333
Uber/Lyft | Bus,15,40,0.1,5,0,10,10,36 - 44 minutes,2889,6,1,17334
Uber/Lyft | Bus | Bus,10,30,0.1,0,10,5,5,27 - 33 minutes,2889,6,2,17334
Uber/Lyft,20,60,0.2,5,10,5,10,48 - 72 minutes,2889,6,3,17334
Car,15,70,0.05,10,10,5,10,66 - 74 minutes,2890,1,1,17335
Car | Bus | Taxi,30,40,0.05,10,10,5,5,38 - 42 minutes,2890,1,2,17335
Taxi | Bus | Uber/Lyft,10,30,0.2,10,5,10,10,24 - 36 minutes,2890,1,3,17335
Car,25,50,0.1,10,10,5,10,45 - 55 minutes,2890,2,1,17336
Taxi | Bus,30,60,0.2,10,0,10,5,48 - 72 minutes,2890,2,2,17336
Bus | Bus | Bus,15,70,0.2,0,5,5,5,56 - 84 minutes,2890,2,3,17336
Uber/Lyft,30,30,0.2,10,0,10,5,24 - 36 minutes,2890,3,1,17337
Uber/Lyft | Bus | Uber/Lyft,25,70,0.1,10,10,5,5,63 - 77 minutes,2890,3,2,17337
Uber/Lyft | Bus | Bus,25,70,0.05,10,10,10,5,66 - 74 minutes,2890,3,3,17337
Uber/Lyft | Bus | Bus,20,50,0.2,10,10,5,5,40 - 60 minutes,2890,4,1,17338
Bus | Bus,30,60,0.1,0,10,5,5,54 - 66 minutes,2890,4,2,17338
Bus | Bus | Bus,30,50,0.2,0,5,5,10,40 - 60 minutes,2890,4,3,17338
Bus | Bus | Taxi,25,40,0.2,0,10,5,5,32 - 48 minutes,2890,5,1,17339
Uber/Lyft,25,40,0.05,5,5,10,10,38 - 42 minutes,2890,5,2,17339
Uber/Lyft | Bus | Bus,10,50,0.05,10,0,5,10,48 - 52 minutes,2890,5,3,17339
Uber/Lyft,20,60,0.05,0,0,5,10,57 - 63 minutes,2890,6,1,17340
Car | Bus | Bus,25,30,0.1,5,5,5,10,27 - 33 minutes,2890,6,2,17340
Uber/Lyft,20,40,0.1,10,5,10,5,36 - 44 minutes,2890,6,3,17340
Bus,30,60,0.2,10,5,5,5,48 - 72 minutes,2891,1,1,17341
Bus | Bus | Bus,20,40,0.1,0,0,5,5,36 - 44 minutes,2891,1,2,17341
Taxi | Bus | Bus,20,30,0.05,5,0,5,10,28 - 32 minutes,2891,1,3,17341
Taxi | Bus | Uber/Lyft,30,70,0.2,5,0,5,10,56 - 84 minutes,2891,2,1,17342
Car | Bus | Taxi,30,60,0.2,10,0,10,5,48 - 72 minutes,2891,2,2,17342
Uber/Lyft,30,70,0.2,10,0,5,5,56 - 84 minutes,2891,2,3,17342
Taxi | Bus | Uber/Lyft,30,70,0.1,5,0,5,10,63 - 77 minutes,2891,3,1,17343
Car | Bus | Taxi,10,40,0.05,10,0,10,5,38 - 42 minutes,2891,3,2,17343
Car | Bus | Uber/Lyft,30,30,0.05,5,5,5,5,28 - 32 minutes,2891,3,3,17343
Bus | Bus | Bus,15,60,0.05,10,0,10,5,57 - 63 minutes,2891,4,1,17344
Bus,30,40,0.05,10,5,5,10,38 - 42 minutes,2891,4,2,17344
Car | Bus | Taxi,25,70,0.1,5,5,10,5,63 - 77 minutes,2891,4,3,17344
Bus | Bus | Taxi,25,70,0.1,5,10,10,5,63 - 77 minutes,2891,5,1,17345
Taxi | Bus | Bus,10,70,0.05,5,0,10,5,66 - 74 minutes,2891,5,2,17345
Uber/Lyft | Bus,30,40,0.1,10,10,5,5,36 - 44 minutes,2891,5,3,17345
Taxi | Bus | Bus,20,50,0.05,10,0,10,5,48 - 52 minutes,2891,6,1,17346
Uber/Lyft,30,60,0.2,5,0,5,10,48 - 72 minutes,2891,6,2,17346
Uber/Lyft | Bus | Uber/Lyft,15,50,0.1,5,0,10,10,45 - 55 minutes,2891,6,3,17346
Uber/Lyft | Bus,10,30,0.2,10,5,5,5,24 - 36 minutes,2892,1,1,17347
Car | Bus | Uber/Lyft,15,30,0.05,5,5,10,5,28 - 32 minutes,2892,1,2,17347
Bus,15,30,0.2,5,5,5,5,24 - 36 minutes,2892,1,3,17347
Taxi | Bus,20,60,0.2,10,5,5,10,48 - 72 minutes,2892,2,1,17348
Taxi | Bus,10,50,0.1,10,10,10,5,45 - 55 minutes,2892,2,2,17348
Uber/Lyft | Bus,25,70,0.05,0,5,5,5,66 - 74 minutes,2892,2,3,17348
Bus | Bus | Bus,10,60,0.2,10,5,5,10,48 - 72 minutes,2892,3,1,17349
Car | Bus | Uber/Lyft,20,30,0.1,5,5,5,10,27 - 33 minutes,2892,3,2,17349
Uber/Lyft | Bus | Bus,15,40,0.2,10,10,10,5,32 - 48 minutes,2892,3,3,17349
Car | Bus | Bus,10,50,0.1,10,10,5,5,45 - 55 minutes,2892,4,1,17350
Uber/Lyft | Bus,20,70,0.05,10,5,10,10,66 - 74 minutes,2892,4,2,17350
Uber/Lyft | Bus | Taxi,15,30,0.1,10,10,10,10,27 - 33 minutes,2892,4,3,17350
Car | Bus | Bus,30,70,0.05,10,0,10,5,66 - 74 minutes,2892,5,1,17351
Taxi | Bus | Bus,30,60,0.2,5,10,10,5,48 - 72 minutes,2892,5,2,17351
Bus | Bus | Uber/Lyft,30,60,0.05,5,0,10,5,57 - 63 minutes,2892,5,3,17351
Taxi | Bus | Taxi,15,70,0.05,0,5,5,5,66 - 74 minutes,2892,6,1,17352
Taxi | Bus | Bus,10,40,0.05,0,0,5,5,38 - 42 minutes,2892,6,2,17352
Car | Bus | Taxi,10,30,0.2,10,0,10,10,24 - 36 minutes,2892,6,3,17352
Uber/Lyft | Bus | Taxi,10,40,0.05,5,10,5,10,38 - 42 minutes,2893,1,1,17353
Bus,10,40,0.05,0,5,10,5,38 - 42 minutes,2893,1,2,17353
Car | Bus | Bus,25,30,0.1,5,10,10,5,27 - 33 minutes,2893,1,3,17353
Uber/Lyft | Bus | Taxi,20,70,0.05,0,0,10,5,66 - 74 minutes,2893,2,1,17354
Taxi | Bus | Uber/Lyft,20,60,0.1,10,5,10,10,54 - 66 minutes,2893,2,2,17354
Bus | Bus,25,50,0.1,10,5,5,5,45 - 55 minutes,2893,2,3,17354
Uber/Lyft | Bus | Bus,20,40,0.05,5,10,10,5,38 - 42 minutes,2893,3,1,17355
Uber/Lyft,10,40,0.1,5,0,10,10,36 - 44 minutes,2893,3,2,17355
Taxi,15,60,0.2,10,0,5,10,48 - 72 minutes,2893,3,3,17355
Taxi,25,40,0.2,0,10,10,10,32 - 48 minutes,2893,4,1,17356
Car | Bus | Bus,25,40,0.2,10,10,5,5,32 - 48 minutes,2893,4,2,17356
Taxi,30,50,0.05,5,10,10,10,48 - 52 minutes,2893,4,3,17356
Bus,25,60,0.2,10,0,10,5,48 - 72 minutes,2893,5,1,17357
Bus,25,70,0.05,5,0,10,10,66 - 74 minutes,2893,5,2,17357
Bus | Bus | Bus,10,50,0.2,0,0,5,5,40 - 60 minutes,2893,5,3,17357
Car | Bus | Taxi,10,60,0.1,5,0,10,5,54 - 66 minutes,2893,6,1,17358
Bus | Bus | Uber/Lyft,20,30,0.2,5,10,10,5,24 - 36 minutes,2893,6,2,17358
Taxi,25,40,0.2,10,0,5,5,32 - 48 minutes,2893,6,3,17358
Car | Bus | Taxi,25,70,0.1,10,0,5,5,63 - 77 minutes,2894,1,1,17359
Taxi | Bus,15,60,0.2,0,10,10,5,48 - 72 minutes,2894,1,2,17359
Bus,30,30,0.05,0,10,10,10,28 - 32 minutes,2894,1,3,17359
Uber/Lyft,10,70,0.2,10,5,5,5,56 - 84 minutes,2894,2,1,17360
Bus | Bus | Uber/Lyft,15,40,0.05,5,10,5,10,38 - 42 minutes,2894,2,2,17360
Car | Bus | Uber/Lyft,30,60,0.05,5,0,5,5,57 - 63 minutes,2894,2,3,17360
Bus | Bus | Taxi,25,70,0.2,5,5,10,5,56 - 84 minutes,2894,3,1,17361
Taxi | Bus,25,50,0.2,5,10,5,10,40 - 60 minutes,2894,3,2,17361
Taxi,10,70,0.05,0,0,10,5,66 - 74 minutes,2894,3,3,17361
Bus | Bus,20,30,0.05,5,10,5,5,28 - 32 minutes,2894,4,1,17362
Bus | Bus,25,50,0.1,0,5,5,10,45 - 55 minutes,2894,4,2,17362
Taxi | Bus,10,60,0.05,0,0,10,10,57 - 63 minutes,2894,4,3,17362
Car | Bus | Uber/Lyft,15,30,0.2,10,10,10,10,24 - 36 minutes,2894,5,1,17363
Uber/Lyft,10,40,0.2,10,10,5,5,32 - 48 minutes,2894,5,2,17363
Bus | Bus | Taxi,20,50,0.1,10,0,10,5,45 - 55 minutes,2894,5,3,17363
Car | Bus | Taxi,10,40,0.05,5,0,10,5,38 - 42 minutes,2894,6,1,17364
Taxi | Bus | Taxi,25,70,0.1,5,10,10,10,63 - 77 minutes,2894,6,2,17364
Taxi | Bus | Bus,15,40,0.05,0,0,10,5,38 - 42 minutes,2894,6,3,17364
Taxi | Bus | Uber/Lyft,20,70,0.1,10,0,10,10,63 - 77 minutes,2895,1,1,17365
Bus | Bus | Taxi,30,60,0.1,0,10,5,5,54 - 66 minutes,2895,1,2,17365
Taxi | Bus | Bus,25,60,0.1,10,10,10,5,54 - 66 minutes,2895,1,3,17365
Taxi | Bus | Taxi,20,50,0.2,0,0,5,5,40 - 60 minutes,2895,2,1,17366
Uber/Lyft | Bus | Uber/Lyft,10,60,0.1,0,0,10,5,54 - 66 minutes,2895,2,2,17366
Bus | Bus | Uber/Lyft,15,70,0.2,10,10,5,5,56 - 84 minutes,2895,2,3,17366
Car | Bus,30,30,0.2,5,0,10,5,24 - 36 minutes,2895,3,1,17367
Taxi | Bus | Bus,15,50,0.2,5,5,10,10,40 - 60 minutes,2895,3,2,17367
Taxi | Bus | Bus,10,50,0.1,5,0,10,5,45 - 55 minutes,2895,3,3,17367
Uber/Lyft | Bus | Taxi,10,60,0.05,0,0,10,5,57 - 63 minutes,2895,4,1,17368
Uber/Lyft | Bus | Taxi,10,60,0.05,5,10,10,5,57 - 63 minutes,2895,4,2,17368
Taxi | Bus | Uber/Lyft,20,30,0.05,5,10,5,5,28 - 32 minutes,2895,4,3,17368
Uber/Lyft | Bus | Bus,10,70,0.2,10,10,10,5,56 - 84 minutes,2895,5,1,17369
Taxi | Bus,25,30,0.2,0,5,5,10,24 - 36 minutes,2895,5,2,17369
Bus | Bus,25,60,0.05,10,5,5,10,57 - 63 minutes,2895,5,3,17369
Taxi | Bus | Bus,15,30,0.1,0,5,5,10,27 - 33 minutes,2895,6,1,17370
Bus | Bus | Taxi,30,60,0.1,5,0,10,10,54 - 66 minutes,2895,6,2,17370
Car | Bus | Bus,10,70,0.05,5,5,10,5,66 - 74 minutes,2895,6,3,17370
Bus | Bus,20,50,0.05,0,5,5,10,48 - 52 minutes,2896,1,1,17371
Taxi | Bus | Uber/Lyft,20,40,0.05,10,0,5,10,38 - 42 minutes,2896,1,2,17371
Bus,30,40,0.2,10,5,10,10,32 - 48 minutes,2896,1,3,17371
Uber/Lyft | Bus | Taxi,30,30,0.1,0,5,5,5,27 - 33 minutes,2896,2,1,17372
Uber/Lyft,20,50,0.2,0,10,10,10,40 - 60 minutes,2896,2,2,17372
Bus | Bus | Uber/Lyft,30,50,0.1,10,10,10,10,45 - 55 minutes,2896,2,3,17372
Uber/Lyft | Bus | Bus,15,70,0.2,10,5,5,5,56 - 84 minutes,2896,3,1,17373
Bus | Bus,25,50,0.2,5,5,10,10,40 - 60 minutes,2896,3,2,17373
Uber/Lyft | Bus | Bus,30,30,0.05,10,0,5,5,28 - 32 minutes,2896,3,3,17373
Uber/Lyft | Bus,15,50,0.2,5,5,10,5,40 - 60 minutes,2896,4,1,17374
Taxi | Bus | Bus,15,70,0.2,5,10,5,10,56 - 84 minutes,2896,4,2,17374
Taxi | Bus | Taxi,20,60,0.05,5,0,10,5,57 - 63 minutes,2896,4,3,17374
Bus | Bus,25,60,0.1,10,5,10,10,54 - 66 minutes,2896,5,1,17375
Bus | Bus | Bus,10,70,0.1,0,5,10,5,63 - 77 minutes,2896,5,2,17375
Taxi | Bus,20,60,0.2,10,5,10,5,48 - 72 minutes,2896,5,3,17375
Uber/Lyft,10,70,0.05,0,0,5,5,66 - 74 minutes,2896,6,1,17376
Bus,25,50,0.05,10,10,10,10,48 - 52 minutes,2896,6,2,17376
Uber/Lyft | Bus,10,70,0.05,10,10,10,5,66 - 74 minutes,2896,6,3,17376
Car,15,70,0.1,5,5,10,5,63 - 77 minutes,2897,1,1,17377
Car | Bus,15,60,0.05,5,0,10,10,57 - 63 minutes,2897,1,2,17377
Car | Bus | Uber/Lyft,20,30,0.2,0,10,5,5,24 - 36 minutes,2897,1,3,17377
Car | Bus,30,30,0.05,5,10,5,10,28 - 32 minutes,2897,2,1,17378
Car | Bus | Taxi,15,40,0.1,5,0,5,10,36 - 44 minutes,2897,2,2,17378
Taxi | Bus,15,50,0.05,10,0,5,5,48 - 52 minutes,2897,2,3,17378
Uber/Lyft,25,70,0.2,0,10,10,5,56 - 84 minutes,2897,3,1,17379
Taxi | Bus | Uber/Lyft,25,40,0.2,5,5,5,10,32 - 48 minutes,2897,3,2,17379
Bus | Bus | Uber/Lyft,30,40,0.1,10,5,10,5,36 - 44 minutes,2897,3,3,17379
Car | Bus | Bus,20,30,0.2,0,10,10,5,24 - 36 minutes,2897,4,1,17380
Car | Bus | Bus,10,30,0.2,10,0,5,10,24 - 36 minutes,2897,4,2,17380
Bus | Bus,30,50,0.05,0,5,10,5,48 - 52 minutes,2897,4,3,17380
Car | Bus | Taxi,25,50,0.05,5,5,10,5,48 - 52 minutes,2897,5,1,17381
Car | Bus,10,40,0.05,5,0,10,10,38 - 42 minutes,2897,5,2,17381
Taxi | Bus | Taxi,10,70,0.2,10,0,10,5,56 - 84 minutes,2897,5,3,17381
Uber/Lyft | Bus,10,50,0.05,5,5,5,10,48 - 52 minutes,2897,6,1,17382
Uber/Lyft,20,30,0.05,0,0,10,10,28 - 32 minutes,2897,6,2,17382
Bus,15,70,0.1,0,0,10,10,63 - 77 minutes,2897,6,3,17382
Car | Bus,20,40,0.05,10,5,10,10,38 - 42 minutes,2898,1,1,17383
Bus,20,50,0.1,0,10,10,10,45 - 55 minutes,2898,1,2,17383
Uber/Lyft | Bus | Bus,30,70,0.05,10,0,5,5,66 - 74 minutes,2898,1,3,17383
Car | Bus | Uber/Lyft,20,70,0.1,5,10,5,10,63 - 77 minutes,2898,2,1,17384
Taxi,10,30,0.05,0,0,10,5,28 - 32 minutes,2898,2,2,17384
Uber/Lyft | Bus | Taxi,15,30,0.1,5,0,10,5,27 - 33 minutes,2898,2,3,17384
