leg1Mode,leg2Mode,leg3Mode,price,expressFee,leg1Time,leg2Time,leg3Time,transfer1Time,transfer2Time,transfer3Time,tripTimeUnc,numLegs,lastLegMode,trip,carInTrip,expressInTrip,walkInTrip,busInTrip,taxiInTrip,uberInTrip,priceOrig,totalLegTime,totalWaitTime,totalTripTime,tripTimeMax,tripTimeRange,rowID,respID,qID,altID,obsID
Uber/Lyft,None,None,10,0,10,0,0,2,0,0,0.1,1,Uber/Lyft,Uber/Lyft,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,10,10,2,12,14,12 - 14 minutes,19678,164,2,1,980
Car,None,None,30,5,20,0,0,0,0,0,0.1,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,25,20,0,20,22,20 - 22 minutes,20180,164,2,2,980
Bus,Walk,Uber/Lyft,15,0,25,10,20,10,0,5,0.2,3,Uber/Lyft,Bus|Walk|Uber/Lyft,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,15,55,15,70,84,70 - 84 minutes,54458,164,2,3,980
Uber/Lyft,Walk,None,20,0,30,15,0,10,0,0,0.1,2,Walk,Uber/Lyft|Walk,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,20,45,10,55,61,55 - 61 minutes,25047,164,3,1,981
"Car:
Express",Walk,None,25,15,40,10,0,0,0,0,0.05,2,Walk,"Car:
Express|Walk",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,10,50,0,50,53,50 - 53 minutes,1160,164,3,2,981
Walk,Bus,None,5,0,10,10,0,0,2,0,0.1,2,Bus,Walk|Bus,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,5,20,2,22,25,22 - 25 minutes,19667,164,3,3,981
Car,None,None,35,5,30,0,0,0,0,0,0.05,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,30,30,0,30,32,30 - 32 minutes,959,164,4,1,982
Uber/Lyft,Walk,None,15,0,15,15,0,5,0,0,0.1,2,Walk,Uber/Lyft|Walk,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,15,30,5,35,39,35 - 39 minutes,23387,164,4,2,982
Car,None,None,25,15,20,0,0,0,0,0,0.05,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,20,0,20,21,20 - 21 minutes,621,164,4,3,982
Car,None,None,25,5,30,0,0,0,0,0,0.2,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,20,30,0,30,36,30 - 36 minutes,40217,164,5,1,983
Bus,Walk,Taxi,10,0,10,15,15,10,0,5,0.05,3,Taxi,Bus|Walk|Taxi,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,10,40,15,55,58,55 - 58 minutes,15018,164,5,2,983
Walk,Bus,Uber/Lyft,25,0,15,15,20,0,2,5,0.2,3,Uber/Lyft,Walk|Bus|Uber/Lyft,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,25,50,7,57,69,57 - 69 minutes,53430,164,5,3,983
"Car:
Express",None,None,30,15,25,0,0,0,0,0,0.1,1,"Car:
Express","Car:
Express",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,15,25,0,25,28,25 - 28 minutes,20479,164,6,1,984
Bus,None,None,2,0,25,0,0,10,0,0,0.2,1,Bus,Bus,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,25,10,35,42,35 - 42 minutes,44239,164,6,2,984
Uber/Lyft,Bus,None,30,0,20,20,0,10,2,0,0.1,2,Bus,Uber/Lyft|Bus,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,30,40,12,52,58,52 - 58 minutes,25186,164,6,3,984
Uber/Lyft,Walk,None,15,0,20,15,0,5,0,0,0.2,2,Walk,Uber/Lyft|Walk,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,15,35,5,40,48,40 - 48 minutes,43099,165,1,1,985
Uber/Lyft,None,None,30,0,15,0,0,10,0,0,0.1,1,Uber/Lyft,Uber/Lyft,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,30,15,10,25,28,25 - 28 minutes,24502,165,1,2,985
Taxi,Bus,Walk,25,0,15,15,10,5,10,0,0.1,3,Walk,Taxi|Bus|Walk,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,25,40,15,55,61,55 - 61 minutes,31647,165,1,3,985
Bus,Walk,Uber/Lyft,10,0,25,10,10,2,0,2,0.2,3,Uber/Lyft,Bus|Walk|Uber/Lyft,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,10,45,4,49,59,49 - 59 minutes,39986,165,2,1,986
Taxi,Walk,None,15,0,30,15,0,10,0,0,0.1,2,Walk,Taxi|Walk,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,15,45,10,55,61,55 - 61 minutes,25038,165,2,2,986
Bus,None,None,5,0,25,0,0,5,0,0,0.05,1,Bus,Bus,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,25,5,30,32,30 - 32 minutes,3496,165,2,3,986
Uber/Lyft,Bus,None,15,0,30,20,0,2,5,0,0.05,2,Bus,Uber/Lyft|Bus,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,15,50,7,57,60,57 - 60 minutes,7521,165,3,1,987
Bus,Bus,None,5,0,15,20,0,5,2,0,0.05,2,Bus,Bus|Bus,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,35,7,42,45,42 - 45 minutes,4013,165,3,2,987
Uber/Lyft,None,None,10,0,15,0,0,2,0,0,0.2,1,Uber/Lyft,Uber/Lyft,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,10,15,2,17,21,17 - 21 minutes,39548,165,3,3,987
Uber/Lyft,None,None,25,0,30,0,0,10,0,0,0.1,1,Uber/Lyft,Uber/Lyft,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,25,30,10,40,44,40 - 44 minutes,24724,165,4,1,988
Taxi,Bus,None,20,0,10,15,0,5,2,0,0.05,2,Bus,Taxi|Bus,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,20,25,7,32,34,32 - 34 minutes,3684,165,4,2,988
"Car:
Express",Walk,None,25,10,10,10,0,0,0,0,0.1,2,Walk,"Car:
Express|Walk",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,15,20,0,20,22,20 - 22 minutes,19810,165,4,3,988
Car,Bus,None,40,15,40,10,0,0,2,0,0.1,2,Bus,Car|Bus,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,25,50,2,52,58,52 - 58 minutes,20822,165,5,1,989
Bus,Walk,Taxi,15,0,15,10,20,10,0,10,0.05,3,Taxi,Bus|Walk|Taxi,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,15,45,20,65,69,65 - 69 minutes,18220,165,5,2,989
Bus,Walk,Uber/Lyft,20,0,20,10,10,10,0,5,0.05,3,Uber/Lyft,Bus|Walk|Uber/Lyft,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,20,40,15,55,58,55 - 58 minutes,14800,165,5,3,989
Car,None,None,30,5,10,0,0,0,0,0,0.05,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,25,10,0,10,11,10 - 11 minutes,102,165,6,1,990
Uber/Lyft,None,None,30,0,25,0,0,10,0,0,0.2,1,Uber/Lyft,Uber/Lyft,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,30,25,10,35,42,35 - 42 minutes,44305,165,6,2,990
Taxi,Bus,None,25,0,30,15,0,2,5,0,0.05,2,Bus,Taxi|Bus,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,25,45,7,52,55,52 - 55 minutes,7053,165,6,3,990
Walk,Bus,Uber/Lyft,25,0,15,15,10,0,5,10,0.05,3,Uber/Lyft,Walk|Bus|Uber/Lyft,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,25,40,15,55,58,55 - 58 minutes,18439,166,1,1,991
Car,None,None,15,5,30,0,0,0,0,0,0.05,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,30,0,30,32,30 - 32 minutes,882,166,1,2,991
Bus,Walk,Taxi,10,0,15,15,15,10,0,10,0.2,3,Taxi,Bus|Walk|Taxi,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,10,45,20,65,78,65 - 78 minutes,57415,166,1,3,991
Bus,Walk,Taxi,25,0,30,15,15,2,0,2,0.1,3,Taxi,Bus|Walk|Taxi,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,25,60,4,64,71,64 - 71 minutes,22531,166,2,1,992
Car,None,None,25,15,40,0,0,0,0,0,0.05,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,40,0,40,42,40 - 42 minutes,1155,166,2,2,992
"Car:
Express",None,None,7,5,10,0,0,0,0,0,0.1,1,"Car:
Express","Car:
Express",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2,10,0,10,11,10 - 11 minutes,19650,166,2,3,992
Bus,Walk,None,10,0,20,15,0,5,0,0,0.1,2,Walk,Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,10,35,5,40,44,40 - 44 minutes,23440,166,3,1,993
Bus,Uber/Lyft,None,10,0,15,10,0,10,10,0,0.05,2,Uber/Lyft,Bus|Uber/Lyft,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,10,25,20,45,48,45 - 48 minutes,12649,166,3,2,993
Uber/Lyft,Walk,None,10,0,15,15,0,10,0,0,0.1,2,Walk,Uber/Lyft|Walk,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,10,30,10,40,44,40 - 44 minutes,24828,166,3,3,993
"Car:
Express",Walk,None,20,10,40,15,0,0,0,0,0.05,2,Walk,"Car:
Express|Walk",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,10,55,0,55,58,55 - 58 minutes,2007,166,4,1,994
Walk,Bus,Walk,10,0,15,10,15,0,5,0,0.05,3,Walk,Walk|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,10,40,5,45,48,45 - 48 minutes,7668,166,4,2,994
Taxi,Bus,Walk,10,0,30,10,10,10,5,0,0.1,3,Walk,Taxi|Bus|Walk,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,10,50,15,65,72,65 - 72 minutes,28766,166,4,3,994
Bus,Walk,Bus,2,0,10,10,15,2,0,2,0.05,3,Bus,Bus|Walk|Bus,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,2,35,4,39,41,39 - 41 minutes,2539,166,5,1,995
Walk,Bus,Taxi,25,0,10,10,20,0,10,10,0.05,3,Taxi,Walk|Bus|Taxi,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,25,40,20,60,63,60 - 63 minutes,19268,166,5,2,995
Car,None,None,25,10,20,0,0,0,0,0,0.1,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,15,20,0,20,22,20 - 22 minutes,20232,166,5,3,995
Car,None,None,15,5,30,0,0,0,0,0,0.1,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,30,0,30,33,30 - 33 minutes,20529,166,6,1,996
"Car:
Express",Walk,None,45,15,25,15,0,0,0,0,0.1,2,Walk,"Car:
Express|Walk",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,30,40,0,40,44,40 - 44 minutes,21465,166,6,2,996
Car,None,None,30,15,20,0,0,0,0,0,0.05,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,15,20,0,20,21,20 - 21 minutes,627,166,6,3,996
Car,None,None,25,10,10,0,0,0,0,0,0.05,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,15,10,0,10,11,10 - 11 minutes,158,167,1,1,997
Taxi,Bus,None,25,0,15,15,0,10,10,0,0.2,2,Bus,Taxi|Bus,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,25,30,20,50,60,50 - 60 minutes,52162,167,1,2,997
Uber/Lyft,None,None,15,0,15,0,0,5,0,0,0.2,1,Uber/Lyft,Uber/Lyft,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,15,15,5,20,24,20 - 24 minutes,42658,167,1,3,997
Taxi,Walk,None,30,0,10,10,0,5,0,0,0.1,2,Walk,Taxi|Walk,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,30,20,5,25,28,25 - 28 minutes,22976,167,2,1,998
Car,None,None,35,15,40,0,0,0,0,0,0.2,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,20,40,0,40,48,40 - 48 minutes,40461,167,2,2,998
Car,None,None,15,5,15,0,0,0,0,0,0.1,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,15,0,15,17,15 - 17 minutes,19904,167,2,3,998
"Car:
Express",Walk,None,40,10,15,15,0,0,0,0,0.1,2,Walk,"Car:
Express|Walk",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,30,30,0,30,33,30 - 33 minutes,21139,167,3,1,999
Bus,Walk,Uber/Lyft,10,0,15,15,20,2,0,2,0.2,3,Uber/Lyft,Bus|Walk|Uber/Lyft,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,10,50,4,54,65,54 - 65 minutes,42439,167,3,2,999
Taxi,Bus,None,10,0,10,20,0,2,10,0,0.2,2,Bus,Taxi|Bus,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,10,30,12,42,51,42 - 51 minutes,50103,167,3,3,999
Bus,Walk,Taxi,15,0,15,10,20,2,0,10,0.1,3,Taxi,Bus|Walk|Taxi,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,15,45,12,57,63,57 - 63 minutes,36759,167,4,1,1000
Car,None,None,35,15,10,0,0,0,0,0,0.2,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,20,10,0,10,12,10 - 12 minutes,39500,167,4,2,1000
Car,None,None,15,5,30,0,0,0,0,0,0.2,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,30,0,30,36,30 - 36 minutes,40176,167,4,3,1000
Taxi,None,None,30,0,30,0,0,5,0,0,0.2,1,Taxi,Taxi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,30,30,5,35,42,35 - 42 minutes,42929,167,5,1,1001
Bus,Bus,Walk,10,0,15,20,15,2,10,0,0.1,3,Walk,Bus|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,10,50,12,62,69,62 - 69 minutes,31192,167,5,2,1001
Taxi,None,None,25,0,10,0,0,10,0,0,0.05,1,Taxi,Taxi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,25,10,10,20,21,20 - 21 minutes,4766,167,5,3,1001
Bus,Walk,Uber/Lyft,10,0,10,15,20,2,0,10,0.05,3,Uber/Lyft,Bus|Walk|Uber/Lyft,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,10,45,12,57,60,57 - 60 minutes,17180,167,6,1,1002
Taxi,None,None,30,0,15,0,0,2,0,0,0.1,1,Taxi,Taxi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,30,15,2,17,19,17 - 19 minutes,19991,167,6,2,1002
Car,None,None,35,5,15,0,0,0,0,0,0.2,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,30,15,0,15,18,15 - 18 minutes,39639,167,6,3,1002
Taxi,Bus,Walk,15,0,25,15,15,5,5,0,0.05,3,Walk,Taxi|Bus|Walk,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,15,55,10,65,69,65 - 69 minutes,8802,168,1,1,1003
Bus,Bus,None,5,0,30,20,0,5,10,0,0.05,2,Bus,Bus|Bus,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,50,15,65,69,65 - 69 minutes,12283,168,1,2,1003
Car,None,None,35,10,25,0,0,0,0,0,0.05,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,25,25,0,25,27,25 - 27 minutes,801,168,1,3,1003
"Car:
Express",Walk,None,17,15,20,10,0,0,0,0,0.2,2,Walk,"Car:
Express|Walk",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2,30,0,30,36,30 - 36 minutes,39908,168,2,1,1004
Bus,Taxi,None,25,0,10,20,0,2,5,0,0.2,2,Taxi,Bus|Taxi,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,25,30,7,37,45,37 - 45 minutes,46483,168,2,2,1004
Bus,Walk,Uber/Lyft,25,0,20,10,10,5,0,2,0.2,3,Uber/Lyft,Bus|Walk|Uber/Lyft,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,25,40,7,47,57,47 - 57 minutes,42768,168,2,3,1004
Walk,Bus,Uber/Lyft,20,0,15,10,15,0,5,5,0.05,3,Uber/Lyft,Walk|Bus|Uber/Lyft,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,20,40,10,50,53,50 - 53 minutes,15432,168,3,1,1005
"Car:
Express",Walk,None,7,5,20,15,0,0,0,0,0.1,2,Walk,"Car:
Express|Walk",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2,35,0,35,39,35 - 39 minutes,21173,168,3,2,1005
"Car:
Express",Walk,None,15,5,20,10,0,0,0,0,0.05,2,Walk,"Car:
Express|Walk",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,10,30,0,30,32,30 - 32 minutes,487,168,3,3,1005
Car,None,None,40,10,40,0,0,0,0,0,0.05,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,30,40,0,40,42,40 - 42 minutes,1137,168,4,1,1006
Uber/Lyft,None,None,10,0,25,0,0,2,0,0,0.2,1,Uber/Lyft,Uber/Lyft,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,10,25,2,27,33,27 - 33 minutes,39969,168,4,2,1006
Taxi,Walk,None,25,0,10,10,0,10,0,0,0.1,2,Walk,Taxi|Walk,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,25,20,10,30,33,30 - 33 minutes,24419,168,4,3,1006
Bus,Walk,Uber/Lyft,20,0,25,15,10,2,0,2,0.1,3,Uber/Lyft,Bus|Walk|Uber/Lyft,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,20,50,4,54,60,54 - 60 minutes,21378,168,5,1,1007
Bus,None,None,5,0,20,0,0,2,0,0,0.2,1,Bus,Bus,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,20,2,22,27,22 - 27 minutes,39753,168,5,2,1007
"Car:
Express",Walk,None,35,15,25,15,0,0,0,0,0.05,2,Walk,"Car:
Express|Walk",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,20,40,0,40,42,40 - 42 minutes,1810,168,5,3,1007
Uber/Lyft,Bus,Walk,30,0,10,10,10,2,10,0,0.05,3,Walk,Uber/Lyft|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,30,30,12,42,45,42 - 45 minutes,9890,168,6,1,1008
"Car:
Express",None,None,35,15,20,0,0,0,0,0,0.2,1,"Car:
Express","Car:
Express",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,20,20,0,20,24,20 - 24 minutes,39928,168,6,2,1008
Uber/Lyft,None,None,30,0,30,0,0,10,0,0,0.05,1,Uber/Lyft,Uber/Lyft,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,30,30,10,40,42,40 - 42 minutes,5089,168,6,3,1008
"Car:
Express",Walk,None,12,10,20,15,0,0,0,0,0.2,2,Walk,"Car:
Express|Walk",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2,35,0,35,42,35 - 42 minutes,40911,169,1,1,1009
"Car:
Express",Walk,None,10,5,25,15,0,0,0,0,0.05,2,Walk,"Car:
Express|Walk",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,5,40,0,40,42,40 - 42 minutes,1684,169,1,2,1009
Car,None,None,35,5,15,0,0,0,0,0,0.2,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,30,15,0,15,18,15 - 18 minutes,39639,169,1,3,1009
Bus,Bus,None,10,0,10,20,0,5,2,0,0.05,2,Bus,Bus|Bus,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,10,30,7,37,39,37 - 39 minutes,3981,169,2,1,1010
Walk,Bus,Uber/Lyft,15,0,15,15,15,0,5,5,0.1,3,Uber/Lyft,Walk|Bus|Uber/Lyft,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,15,45,10,55,61,55 - 61 minutes,35118,169,2,2,1010
Bus,Walk,Taxi,20,0,20,15,10,5,0,10,0.1,3,Taxi,Bus|Walk|Taxi,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,20,45,15,60,66,60 - 66 minutes,37090,169,2,3,1010
Car,Bus,None,35,5,20,20,0,0,10,0,0.2,2,Bus,Car|Bus,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,30,40,10,50,60,50 - 60 minutes,50333,169,3,1,1011
Bus,Bus,Walk,5,0,20,20,10,2,10,0,0.1,3,Walk,Bus|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,5,50,12,62,69,62 - 69 minutes,30646,169,3,2,1011
Uber/Lyft,Bus,Walk,10,0,20,15,15,10,10,0,0.2,3,Walk,Uber/Lyft|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,10,50,20,70,84,70 - 84 minutes,52600,169,3,3,1011
Car,None,None,20,5,30,0,0,0,0,0,0.1,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,15,30,0,30,33,30 - 33 minutes,20552,169,4,1,1012
Taxi,Walk,None,20,0,20,10,0,2,0,0,0.2,2,Walk,Taxi|Walk,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,20,30,2,32,39,32 - 39 minutes,39818,169,4,2,1012
Taxi,Walk,None,20,0,15,15,0,10,0,0,0.2,2,Walk,Taxi|Walk,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,20,30,10,40,48,40 - 48 minutes,44500,169,4,3,1012
Car,None,None,20,5,30,0,0,0,0,0,0.05,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,15,30,0,30,32,30 - 32 minutes,905,169,5,1,1013
Car,None,None,15,5,25,0,0,0,0,0,0.1,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,25,0,25,28,25 - 28 minutes,20325,169,5,2,1013
Uber/Lyft,None,None,20,0,30,0,0,2,0,0,0.05,1,Uber/Lyft,Uber/Lyft,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,20,30,2,32,34,32 - 34 minutes,921,169,5,3,1013
Walk,Bus,Walk,10,0,15,15,10,0,5,0,0.2,3,Walk,Walk|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,10,40,5,45,54,45 - 54 minutes,46076,169,6,1,1014
Bus,Taxi,None,10,0,25,15,0,10,10,0,0.2,2,Taxi,Bus|Taxi,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,10,40,20,60,72,60 - 72 minutes,52217,169,6,2,1014
Uber/Lyft,Bus,Walk,30,0,30,20,10,10,10,0,0.2,3,Walk,Uber/Lyft|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,30,60,20,80,96,80 - 96 minutes,52481,169,6,3,1014
Bus,Uber/Lyft,None,15,0,20,20,0,5,2,0,0.1,2,Uber/Lyft,Bus|Uber/Lyft,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,15,40,7,47,52,47 - 52 minutes,23711,170,1,1,1015
"Car:
Express",Walk,None,30,15,40,10,0,0,0,0,0.05,2,Walk,"Car:
Express|Walk",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,15,50,0,50,53,50 - 53 minutes,1166,170,1,2,1015
"Car:
Express",Bus,None,45,15,10,15,0,0,2,0,0.05,2,Bus,"Car:
Express|Bus",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,30,25,2,27,29,27 - 29 minutes,1350,170,1,3,1015
Walk,Bus,None,10,0,15,20,0,0,10,0,0.1,2,Bus,Walk|Bus,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,10,35,10,45,50,45 - 50 minutes,30558,170,2,1,1016
Taxi,Walk,None,25,0,30,10,0,5,0,0,0.2,2,Walk,Taxi|Walk,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,25,40,5,45,54,45 - 54 minutes,42923,170,2,2,1016
Bus,Walk,Taxi,30,0,15,15,15,2,0,5,0.1,3,Taxi,Bus|Walk|Taxi,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,30,45,7,52,58,52 - 58 minutes,33537,170,2,3,1016
Taxi,Bus,None,10,0,25,10,0,5,2,0,0.2,2,Bus,Taxi|Bus,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,10,35,7,42,51,42 - 51 minutes,42802,170,3,1,1017
Walk,Bus,Uber/Lyft,15,0,15,15,20,0,5,5,0.2,3,Uber/Lyft,Walk|Bus|Uber/Lyft,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,15,50,10,60,72,60 - 72 minutes,54888,170,3,2,1017
Taxi,Walk,None,30,0,30,15,0,10,0,0,0.2,2,Walk,Taxi|Walk,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,30,45,10,55,66,55 - 66 minutes,44715,170,3,3,1017
Car,None,None,12,10,40,0,0,0,0,0,0.05,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,40,0,40,42,40 - 42 minutes,1101,170,4,1,1018
Taxi,Bus,None,30,0,20,15,0,2,10,0,0.05,2,Bus,Taxi|Bus,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,30,35,12,47,50,47 - 50 minutes,10553,170,4,2,1018
"Car:
Express",Walk,None,25,10,40,10,0,0,0,0,0.05,2,Walk,"Car:
Express|Walk",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,15,50,0,50,53,50 - 53 minutes,1124,170,4,3,1018
Car,None,None,20,10,15,0,0,0,0,0,0.1,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,15,0,15,17,15 - 17 minutes,20022,170,5,1,1019
Taxi,None,None,15,0,10,0,0,2,0,0,0.2,1,Taxi,Taxi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,15,10,2,12,15,12 - 15 minutes,39355,170,5,2,1019
Car,None,None,30,15,10,0,0,0,0,0,0.05,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,15,10,0,10,11,10 - 11 minutes,200,170,5,3,1019
Taxi,Bus,Walk,25,0,30,10,15,5,5,0,0.1,3,Walk,Taxi|Bus|Walk,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,25,55,10,65,72,65 - 72 minutes,28389,170,6,1,1020
Walk,Bus,None,10,0,10,20,0,0,5,0,0.1,2,Bus,Walk|Bus,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,10,30,5,35,39,35 - 39 minutes,26804,170,6,2,1020
Walk,Bus,Walk,2,0,10,15,15,0,2,0,0.2,3,Walk,Walk|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,2,40,2,42,51,42 - 51 minutes,42012,170,6,3,1020
Bus,Taxi,None,15,0,20,10,0,5,10,0,0.1,2,Taxi,Bus|Taxi,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,15,30,15,45,50,45 - 50 minutes,31475,171,1,1,1021
Bus,Walk,Uber/Lyft,10,0,10,15,10,5,0,10,0.2,3,Uber/Lyft,Bus|Walk|Uber/Lyft,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,10,35,15,50,60,50 - 60 minutes,56698,171,1,2,1021
