leg1Mode,leg2Mode,leg3Mode,price,leg1Time,leg2Time,leg3Time,transfer1Time,transfer2Time,transfer3Time,tripTimeUnc,numLegs,lastLegMode,trip,carInTrip,expressInTrip,walkInTrip,busInTrip,taxiInTrip,uberInTrip,totalLegTime,totalWaitTime,totalTripTime,tripTimeMax,tripTimeRange,rowID,respID,qID,altID,obsID
Walk,Bus,None,10,15,20,0,0,2,0,0.05,2,Bus,Walk|Bus,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,35,2,37,39,37 - 39 minutes,867,161,6,1,966
Uber/Lyft,Bus,None,15,30,10,0,5,5,0,0.1,2,Bus,Uber/Lyft|Bus,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,40,10,50,56,50 - 56 minutes,22608,161,6,2,966
Walk,Bus,Walk,2,10,10,10,0,10,0,0.05,3,Walk,Walk|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,30,10,40,42,40 - 42 minutes,7557,161,6,3,966
Taxi,None,None,10,20,0,0,5,0,0,0.05,1,Taxi,Taxi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,20,5,25,27,25 - 27 minutes,1913,162,1,1,967
Walk,Bus,Uber/Lyft,15,10,20,15,0,5,2,0.05,3,Uber/Lyft,Walk|Bus|Uber/Lyft,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,45,7,52,55,52 - 55 minutes,5593,162,1,2,967
Uber/Lyft,None,None,15,20,0,0,5,0,0,0.05,1,Uber/Lyft,Uber/Lyft,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,20,5,25,27,25 - 27 minutes,1930,162,1,3,967
Taxi,None,None,30,30,0,0,5,0,0,0.05,1,Taxi,Taxi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,30,5,35,37,35 - 37 minutes,2123,162,2,1,968
Taxi,None,None,30,25,0,0,10,0,0,0.1,1,Taxi,Taxi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,25,10,35,39,35 - 39 minutes,20123,162,2,2,968
Uber/Lyft,Bus,Walk,10,20,20,10,2,10,0,0.2,3,Walk,Uber/Lyft|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,50,12,62,75,62 - 75 minutes,41392,162,2,3,968
Walk,Bus,None,5,15,10,0,0,5,0,0.2,2,Bus,Walk|Bus,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,25,5,30,36,30 - 36 minutes,37965,162,3,1,969
Uber/Lyft,None,None,30,30,0,0,2,0,0,0.1,1,Uber/Lyft,Uber/Lyft,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,30,2,32,36,32 - 36 minutes,17040,162,3,2,969
Walk,Bus,None,5,15,20,0,0,2,0,0.05,2,Bus,Walk|Bus,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,35,2,37,39,37 - 39 minutes,857,162,3,3,969
Taxi,Bus,None,30,10,15,0,10,5,0,0.2,2,Bus,Taxi|Bus,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,25,15,40,48,40 - 48 minutes,40159,162,4,1,970
Uber/Lyft,Walk,None,25,15,10,0,10,0,0,0.2,2,Walk,Uber/Lyft|Walk,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,25,10,35,42,35 - 42 minutes,36583,162,4,2,970
Bus,None,None,10,25,0,0,2,0,0,0.2,1,Bus,Bus,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,25,2,27,33,27 - 33 minutes,33533,162,4,3,970
Taxi,Walk,None,25,30,15,0,10,0,0,0.05,2,Walk,Taxi|Walk,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,45,10,55,58,55 - 58 minutes,3899,162,5,1,971
Walk,Bus,None,10,15,15,0,0,10,0,0.2,2,Bus,Walk|Bus,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,30,10,40,48,40 - 48 minutes,41106,162,5,2,971
Bus,Bus,None,2,20,15,0,2,2,0,0.1,2,Bus,Bus|Bus,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,35,4,39,43,39 - 43 minutes,17220,162,5,3,971
Bus,None,None,10,15,0,0,5,0,0,0.05,1,Bus,Bus,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,15,5,20,21,20 - 21 minutes,1836,162,6,1,972
Taxi,None,None,10,15,0,0,5,0,0,0.05,1,Taxi,Taxi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,15,5,20,21,20 - 21 minutes,1835,162,6,2,972
Bus,Walk,Bus,10,20,10,10,5,0,5,0.1,3,Bus,Bus|Walk|Bus,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,40,10,50,56,50 - 56 minutes,27871,162,6,3,972
Bus,Bus,Walk,5,25,20,10,10,5,0,0.1,3,Walk,Bus|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,55,15,70,77,70 - 77 minutes,23817,163,1,1,973
Walk,Bus,Walk,2,15,20,15,0,10,0,0.2,3,Walk,Walk|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,50,10,60,72,60 - 72 minutes,41756,163,1,2,973
Taxi,None,None,25,10,0,0,5,0,0,0.2,1,Taxi,Taxi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10,5,15,18,15 - 18 minutes,35045,163,1,3,973
Taxi,None,None,15,20,0,0,10,0,0,0.05,1,Taxi,Taxi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,20,10,30,32,30 - 32 minutes,3386,163,2,1,974
Bus,Bus,Walk,2,15,10,15,10,5,0,0.05,3,Walk,Bus|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,40,15,55,58,55 - 58 minutes,7284,163,2,2,974
Bus,None,None,2,15,0,0,10,0,0,0.2,1,Bus,Bus,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,15,10,25,30,25 - 30 minutes,36523,163,2,3,974
Bus,Bus,None,2,15,20,0,5,2,0,0.05,2,Bus,Bus|Bus,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,35,7,42,45,42 - 45 minutes,2498,163,3,1,975
Uber/Lyft,Walk,None,15,20,15,0,10,0,0,0.2,2,Walk,Uber/Lyft|Walk,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,35,10,45,54,45 - 54 minutes,36994,163,3,2,975
Bus,Bus,Walk,10,15,15,15,2,10,0,0.05,3,Walk,Bus|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,45,12,57,60,57 - 60 minutes,8409,163,3,3,975
Bus,Bus,Bus,10,30,10,15,5,2,2,0.2,3,Bus,Bus|Bus|Bus,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,55,9,64,77,64 - 77 minutes,36024,163,4,1,976
Walk,Bus,Bus,10,10,10,10,0,2,2,0.05,3,Bus,Walk|Bus|Bus,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,30,4,34,36,34 - 36 minutes,36,163,4,2,976
Uber/Lyft,Walk,None,20,10,15,0,5,0,0,0.1,2,Walk,Uber/Lyft|Walk,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,25,5,30,33,30 - 33 minutes,18796,163,4,3,976
Walk,Bus,Walk,10,10,20,10,0,10,0,0.2,3,Walk,Walk|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,40,10,50,60,50 - 60 minutes,41289,163,5,1,977
Uber/Lyft,None,None,15,30,0,0,5,0,0,0.1,1,Uber/Lyft,Uber/Lyft,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,30,5,35,39,35 - 39 minutes,18709,163,5,2,977
Bus,None,None,5,15,0,0,10,0,0,0.2,1,Bus,Bus,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,15,10,25,30,25 - 30 minutes,36529,163,5,3,977
Bus,Bus,Walk,2,15,10,15,10,2,0,0.05,3,Walk,Bus|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,40,12,52,55,52 - 55 minutes,4140,163,6,1,978
Taxi,Walk,None,10,20,15,0,5,0,0,0.2,2,Walk,Taxi|Walk,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,35,5,40,48,40 - 48 minutes,35526,163,6,2,978
Uber/Lyft,None,None,25,15,0,0,10,0,0,0.1,1,Uber/Lyft,Uber/Lyft,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,15,10,25,28,25 - 28 minutes,19954,163,6,3,978
Bus,Bus,Walk,2,15,20,10,2,2,0,0.1,3,Walk,Bus|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,45,4,49,54,49 - 54 minutes,17477,164,1,1,979
Uber/Lyft,Walk,None,30,10,15,0,10,0,0,0.05,2,Walk,Uber/Lyft|Walk,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,25,10,35,37,35 - 37 minutes,3648,164,1,2,979
Bus,None,None,5,20,0,0,2,0,0,0.2,1,Bus,Bus,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,20,2,22,27,22 - 27 minutes,33447,164,1,3,979
Bus,Walk,Taxi,30,15,15,20,2,0,10,0.05,3,Taxi,Bus|Walk|Taxi,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,50,12,62,66,62 - 66 minutes,14206,164,2,1,980
Walk,Bus,Taxi,25,15,15,15,0,5,10,0.2,3,Taxi,Walk|Bus|Taxi,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,45,15,60,72,60 - 72 minutes,48785,164,2,2,980
Walk,Bus,None,10,15,20,0,0,5,0,0.1,2,Bus,Walk|Bus,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,35,5,40,44,40 - 44 minutes,21818,164,2,3,980
Bus,Walk,Uber/Lyft,30,30,15,15,5,0,10,0.2,3,Uber/Lyft,Bus|Walk|Uber/Lyft,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,60,15,75,90,75 - 90 minutes,47875,164,3,1,981
Taxi,None,None,20,30,0,0,10,0,0,0.1,1,Taxi,Taxi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,30,10,40,44,40 - 44 minutes,20177,164,3,2,981
Taxi,Bus,Walk,30,30,10,15,2,2,0,0.2,3,Walk,Taxi|Bus|Walk,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,55,4,59,71,59 - 71 minutes,34447,164,3,3,981
Bus,Walk,Taxi,30,30,15,15,5,0,2,0.1,3,Taxi,Bus|Walk|Taxi,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,60,7,67,74,67 - 74 minutes,19564,164,4,1,982
Taxi,None,None,30,30,0,0,2,0,0,0.05,1,Taxi,Taxi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,30,2,32,34,32 - 34 minutes,418,164,4,2,982
Uber/Lyft,Bus,None,25,10,10,0,10,10,0,0.05,2,Bus,Uber/Lyft|Bus,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,20,20,40,42,40 - 42 minutes,9609,164,4,3,982
Bus,Walk,Uber/Lyft,15,20,15,20,5,0,10,0.05,3,Uber/Lyft,Bus|Walk|Uber/Lyft,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,55,15,70,74,70 - 74 minutes,14766,164,5,1,983
Taxi,None,None,10,10,0,0,10,0,0,0.05,1,Taxi,Taxi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10,10,20,21,20 - 21 minutes,3212,164,5,2,983
Uber/Lyft,Walk,None,30,20,15,0,10,0,0,0.2,2,Walk,Uber/Lyft|Walk,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,35,10,45,54,45 - 54 minutes,37024,164,5,3,983
Taxi,None,None,10,30,0,0,5,0,0,0.05,1,Taxi,Taxi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,30,5,35,37,35 - 37 minutes,2069,164,6,1,984
Uber/Lyft,Walk,None,25,10,10,0,2,0,0,0.05,2,Walk,Uber/Lyft|Walk,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,20,2,22,24,22 - 24 minutes,76,164,6,2,984
Walk,Bus,Walk,10,15,15,10,0,10,0,0.05,3,Walk,Walk|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,40,10,50,53,50 - 53 minutes,7868,164,6,3,984
Bus,Walk,Bus,10,10,10,20,2,0,10,0.05,3,Bus,Bus|Walk|Bus,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,40,12,52,55,52 - 55 minutes,14055,165,1,1,985
Bus,Walk,Taxi,30,10,10,15,2,0,10,0.1,3,Taxi,Bus|Walk|Taxi,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,35,12,47,52,47 - 52 minutes,30441,165,1,2,985
Bus,Taxi,None,30,25,10,0,2,2,0,0.05,2,Taxi,Bus|Taxi,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,35,4,39,41,39 - 41 minutes,342,165,1,3,985
Bus,Bus,Walk,5,10,20,15,2,2,0,0.05,3,Walk,Bus|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,45,4,49,52,49 - 52 minutes,1385,165,2,1,986
Bus,Bus,Walk,5,25,20,10,10,2,0,0.1,3,Walk,Bus|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,55,12,67,74,67 - 74 minutes,20659,165,2,2,986
Walk,Bus,Walk,10,10,15,15,0,10,0,0.1,3,Walk,Walk|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,40,10,50,56,50 - 56 minutes,25001,165,2,3,986
Walk,Bus,None,10,10,10,0,0,2,0,0.2,2,Bus,Walk|Bus,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,20,2,22,27,22 - 27 minutes,33273,165,3,1,987
Uber/Lyft,Walk,None,15,15,10,0,10,0,0,0.1,2,Walk,Uber/Lyft|Walk,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,25,10,35,39,35 - 39 minutes,19936,165,3,2,987
Taxi,Walk,None,20,10,15,0,10,0,0,0.2,2,Walk,Taxi|Walk,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,25,10,35,42,35 - 42 minutes,36875,165,3,3,987
Taxi,None,None,15,25,0,0,5,0,0,0.05,1,Taxi,Taxi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,25,5,30,32,30 - 32 minutes,2009,165,4,1,988
Walk,Bus,Bus,10,15,10,20,0,5,5,0.2,3,Bus,Walk|Bus|Bus,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,45,10,55,66,55 - 66 minutes,45774,165,4,2,988
Bus,Bus,Walk,10,20,20,10,2,10,0,0.05,3,Walk,Bus|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,50,12,62,66,62 - 66 minutes,8148,165,4,3,988
Taxi,None,None,30,15,0,0,2,0,0,0.1,1,Taxi,Taxi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,15,2,17,19,17 - 19 minutes,16805,165,5,1,989
Uber/Lyft,Walk,None,30,30,15,0,10,0,0,0.05,2,Walk,Uber/Lyft|Walk,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,45,10,55,58,55 - 58 minutes,3908,165,5,2,989
Walk,Bus,Uber/Lyft,30,10,20,20,0,10,5,0.1,3,Uber/Lyft,Walk|Bus|Uber/Lyft,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,50,15,65,72,65 - 72 minutes,29863,165,5,3,989
Taxi,None,None,30,25,0,0,10,0,0,0.05,1,Taxi,Taxi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,25,10,35,37,35 - 37 minutes,3500,165,6,1,990
Uber/Lyft,Walk,None,25,10,15,0,5,0,0,0.2,2,Walk,Uber/Lyft|Walk,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,25,5,30,36,30 - 36 minutes,35429,165,6,2,990
Walk,Bus,Walk,5,15,20,10,0,2,0,0.05,3,Walk,Walk|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,45,2,47,50,47 - 50 minutes,861,165,6,3,990
Bus,Bus,None,5,15,10,0,2,2,0,0.2,2,Bus,Bus|Bus,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,25,4,29,35,29 - 35 minutes,33354,166,1,1,991
Uber/Lyft,Walk,None,20,20,15,0,2,0,0,0.05,2,Walk,Uber/Lyft|Walk,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,35,2,37,39,37 - 39 minutes,636,166,1,2,991
Taxi,Bus,Walk,25,10,20,10,2,2,0,0.2,3,Walk,Taxi|Bus|Walk,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,40,4,44,53,44 - 53 minutes,34087,166,1,3,991
Taxi,None,None,15,10,0,0,5,0,0,0.05,1,Taxi,Taxi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10,5,15,16,15 - 16 minutes,1775,166,2,1,992
Bus,None,None,5,10,0,0,5,0,0,0.2,1,Bus,Bus,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,10,5,15,18,15 - 18 minutes,34996,166,2,2,992
Bus,Bus,None,10,10,20,0,5,2,0,0.2,2,Bus,Bus|Bus,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,30,7,37,45,37 - 45 minutes,35715,166,2,3,992
Taxi,None,None,20,10,0,0,2,0,0,0.1,1,Taxi,Taxi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10,2,12,14,12 - 14 minutes,16680,166,3,1,993
Bus,Bus,Bus,10,15,20,20,2,10,10,0.05,3,Bus,Bus|Bus|Bus,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,55,22,77,81,77 - 81 minutes,16335,166,3,2,993
Bus,Bus,Walk,5,20,10,10,10,2,0,0.05,3,Walk,Bus|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,40,12,52,55,52 - 55 minutes,3366,166,3,3,993
Bus,Walk,Uber/Lyft,10,10,15,10,10,0,5,0.2,3,Uber/Lyft,Bus|Walk|Uber/Lyft,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,35,15,50,60,50 - 60 minutes,45064,166,4,1,994
Uber/Lyft,Walk,None,25,30,15,0,2,0,0,0.1,2,Walk,Uber/Lyft|Walk,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,45,2,47,52,47 - 52 minutes,17399,166,4,2,994
Walk,Bus,Walk,2,10,20,10,0,5,0,0.1,3,Walk,Walk|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,40,5,45,50,45 - 50 minutes,21748,166,4,3,994
Bus,Walk,Uber/Lyft,25,30,15,15,10,0,2,0.05,3,Uber/Lyft,Bus|Walk|Uber/Lyft,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,60,12,72,76,72 - 76 minutes,4391,166,5,1,995
Uber/Lyft,Bus,Walk,30,30,20,10,5,10,0,0.1,3,Walk,Uber/Lyft|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,60,15,75,83,75 - 83 minutes,25916,166,5,2,995
Bus,Bus,Bus,5,10,10,10,2,10,2,0.1,3,Bus,Bus|Bus|Bus,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,30,14,44,49,44 - 49 minutes,24183,166,5,3,995
Uber/Lyft,Walk,None,10,20,10,0,5,0,0,0.2,2,Walk,Uber/Lyft|Walk,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,30,5,35,42,35 - 42 minutes,35166,166,6,1,996
Taxi,None,None,25,15,0,0,5,0,0,0.2,1,Taxi,Taxi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,15,5,20,24,20 - 24 minutes,35123,166,6,2,996
Walk,Bus,Taxi,30,15,20,20,0,5,5,0.05,3,Taxi,Walk|Bus|Taxi,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,55,10,65,69,65 - 69 minutes,12618,166,6,3,996
Walk,Bus,Taxi,15,10,15,15,0,2,10,0.2,3,Taxi,Walk|Bus|Taxi,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,40,12,52,63,52 - 63 minutes,47157,167,1,1,997
Bus,Bus,Walk,2,30,10,15,2,5,0,0.2,3,Walk,Bus|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,55,7,62,75,62 - 75 minutes,38696,167,1,2,997
Bus,Walk,Taxi,30,20,15,10,5,0,2,0.05,3,Taxi,Bus|Walk|Taxi,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,45,7,52,55,52 - 55 minutes,2326,167,1,3,997
Bus,Bus,None,2,25,15,0,5,5,0,0.1,2,Bus,Bus|Bus,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,40,10,50,56,50 - 56 minutes,22747,167,2,1,998
Taxi,None,None,20,10,0,0,10,0,0,0.2,1,Taxi,Taxi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10,10,20,24,20 - 24 minutes,36488,167,2,2,998
Bus,Bus,Walk,10,25,10,15,2,10,0,0.2,3,Walk,Bus|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,50,12,62,75,62 - 75 minutes,41584,167,2,3,998
Uber/Lyft,Walk,None,10,30,15,0,2,0,0,0.2,2,Walk,Uber/Lyft|Walk,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,45,2,47,57,47 - 57 minutes,33988,167,3,1,999
Bus,Bus,Bus,2,15,15,10,2,5,2,0.05,3,Bus,Bus|Bus|Bus,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,40,9,49,52,49 - 52 minutes,4947,167,3,2,999
Bus,Bus,None,2,10,20,0,10,5,0,0.1,2,Bus,Bus|Bus,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,30,15,45,50,45 - 50 minutes,23695,167,3,3,999
Bus,None,None,10,15,0,0,2,0,0,0.05,1,Bus,Bus,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,15,2,17,18,17 - 18 minutes,118,167,4,1,1000
Walk,Bus,Taxi,10,10,20,15,0,10,10,0.05,3,Taxi,Walk|Bus|Taxi,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,45,20,65,69,65 - 69 minutes,16195,167,4,2,1000
Taxi,None,None,20,15,0,0,5,0,0,0.05,1,Taxi,Taxi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,15,5,20,21,20 - 21 minutes,1865,167,4,3,1000
Walk,Bus,Taxi,20,15,20,10,0,5,2,0.1,3,Taxi,Walk|Bus|Taxi,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,45,7,52,58,52 - 58 minutes,21840,167,5,1,1001
Bus,Bus,Walk,2,15,10,10,5,10,0,0.05,3,Walk,Bus|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,35,15,50,53,50 - 53 minutes,8751,167,5,2,1001
Bus,None,None,5,20,0,0,2,0,0,0.2,1,Bus,Bus,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,20,2,22,27,22 - 27 minutes,33447,167,5,3,1001
Uber/Lyft,None,None,20,30,0,0,10,0,0,0.05,1,Uber/Lyft,Uber/Lyft,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,30,10,40,42,40 - 42 minutes,3553,167,6,1,1002
Uber/Lyft,Walk,None,20,15,10,0,5,0,0,0.05,2,Walk,Uber/Lyft|Walk,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,25,5,30,32,30 - 32 minutes,1870,167,6,2,1002
Bus,Bus,Walk,5,15,15,15,5,10,0,0.2,3,Walk,Bus|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,45,15,60,72,60 - 72 minutes,42640,167,6,3,1002
Uber/Lyft,None,None,30,25,0,0,2,0,0,0.1,1,Uber/Lyft,Uber/Lyft,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,25,2,27,30,27 - 30 minutes,16962,168,1,1,1003
Bus,Walk,Bus,2,25,15,15,2,0,10,0.1,3,Bus,Bus|Walk|Bus,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,55,12,67,74,67 - 74 minutes,30594,168,1,2,1003
Uber/Lyft,Walk,None,30,30,15,0,10,0,0,0.2,2,Walk,Uber/Lyft|Walk,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,45,10,55,66,55 - 66 minutes,37154,168,1,3,1003
Walk,Bus,Uber/Lyft,30,15,15,10,0,10,10,0.2,3,Uber/Lyft,Walk|Bus|Uber/Lyft,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,40,20,60,72,60 - 72 minutes,49302,168,2,1,1004
Walk,Bus,None,5,15,15,0,0,2,0,0.2,2,Bus,Walk|Bus,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,30,2,32,39,32 - 39 minutes,33768,168,2,2,1004
Uber/Lyft,Walk,None,30,30,15,0,5,0,0,0.1,2,Walk,Uber/Lyft|Walk,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,45,5,50,56,50 - 56 minutes,19076,168,2,3,1004
Bus,Bus,Bus,2,10,20,20,5,10,5,0.2,3,Bus,Bus|Bus|Bus,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,50,20,70,84,70 - 84 minutes,46633,168,3,1,1005
Bus,Bus,Walk,10,10,10,15,10,10,0,0.05,3,Walk,Bus|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,35,20,55,58,55 - 58 minutes,10172,168,3,2,1005
Bus,Bus,Walk,2,15,20,10,5,10,0,0.1,3,Walk,Bus|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,45,15,60,66,60 - 66 minutes,25764,168,3,3,1005
Bus,Taxi,None,30,15,15,0,2,10,0,0.05,2,Taxi,Bus|Taxi,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,30,12,42,45,42 - 45 minutes,7894,168,4,1,1006
Bus,Walk,None,2,10,15,0,10,0,0,0.2,2,Walk,Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,25,10,35,42,35 - 42 minutes,36836,168,4,2,1006
Bus,Walk,Taxi,30,15,15,20,10,0,10,0.1,3,Taxi,Bus|Walk|Taxi,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,50,20,70,77,70 - 77 minutes,31905,168,4,3,1006
Uber/Lyft,Walk,None,15,15,15,0,5,0,0,0.1,2,Walk,Uber/Lyft|Walk,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,30,5,35,39,35 - 39 minutes,18851,168,5,1,1007
Bus,Bus,Bus,5,10,15,15,10,10,2,0.1,3,Bus,Bus|Bus|Bus,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,40,22,62,69,62 - 69 minutes,26870,168,5,2,1007
Uber/Lyft,Walk,None,10,20,10,0,2,0,0,0.1,2,Walk,Uber/Lyft|Walk,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,30,2,32,36,32 - 36 minutes,16838,168,5,3,1007
Bus,Uber/Lyft,None,25,20,10,0,2,5,0,0.05,2,Uber/Lyft,Bus|Uber/Lyft,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,30,7,37,39,37 - 39 minutes,4797,168,6,1,1008
Taxi,None,None,10,15,0,0,2,0,0,0.05,1,Taxi,Taxi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,15,2,17,18,17 - 18 minutes,117,168,6,2,1008
Taxi,None,None,20,20,0,0,10,0,0,0.2,1,Taxi,Taxi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,20,10,30,36,30 - 36 minutes,36644,168,6,3,1008
Walk,Bus,Walk,2,15,10,15,0,2,0,0.1,3,Walk,Walk|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,40,2,42,47,42 - 47 minutes,17697,169,1,1,1009
